point_id,grid_x_km,grid_y_km,latitude_deg,longitude_deg,elevation_m,slope_deg,roughness_m,annual_illumination_pct,max_temp_k,min_temp_k,psr_flag,ice_prob,weh_wt_pct,radiation_msv_yr,shielding_factor,earth_vis_pct,suitability_score,zone_class
SP_GRID_056_026,-132.93,36.77,-85.4482,164.5388,1455.7,0.7,0.4,60.7,205.5,148.6,0,0.0,0.07,340.9,0.158,60.6,54.65,Spaceport / Landing Pad
SP_GRID_056_027,-127.27,36.77,-85.6278,163.8866,1424.8,0.98,0.37,60.3,205.2,148.2,0,0.0,0.2,339.8,0.163,60.3,54.44,Spaceport / Landing Pad
SP_GRID_056_028,-121.62,36.77,-85.8068,163.1786,1365.2,0.5,0.15,59.9,205.0,148.0,0,0.0,0.17,338.5,0.168,59.8,54.51,Spaceport / Landing Pad
SP_GRID_056_029,-115.96,36.77,-85.9852,162.4076,1277.7,1.16,0.47,58.8,204.1,147.1,0,0.0,0.21,335.4,0.18,58.9,54.0,Spaceport / Landing Pad
SP_GRID_056_030,-110.3,36.77,-86.1627,161.5651,1165.4,0.94,0.21,57.9,203.4,146.3,0,0.0,0.15,332.4,0.193,57.8,53.84,Spaceport / Landing Pad
SP_GRID_056_031,-104.65,36.77,-86.3393,160.641,1033.6,1.76,0.45,56.3,202.2,145.0,0,0.0,0.22,327.9,0.211,56.6,53.02,Spaceport / Landing Pad
SP_GRID_056_032,-98.99,36.77,-86.5149,159.6236,889.6,1.56,0.4,55.0,201.3,144.0,0,0.0,0.07,323.9,0.227,55.2,52.82,Spaceport / Landing Pad
SP_GRID_056_033,-93.33,36.77,-86.6893,158.4986,742.1,1.61,0.27,53.6,200.2,142.9,0,0.0,0.16,319.6,0.244,53.8,52.43,Spaceport / Landing Pad
SP_GRID_056_034,-87.68,36.77,-86.8622,157.249,600.5,1.06,0.23,52.6,199.4,142.1,0,0.0,0.12,316.0,0.259,52.4,52.43,Spaceport / Landing Pad
SP_GRID_056_035,-82.02,36.77,-87.0335,155.8545,474.1,1.44,0.46,51.2,198.4,141.0,0,0.0,0.18,312.1,0.275,51.2,51.9,Spaceport / Landing Pad
SP_GRID_056_036,-76.36,36.77,-87.2028,154.29,371.6,1.72,0.35,50.2,197.6,140.1,0,0.0,0.17,308.9,0.288,50.2,51.46,Spaceport / Landing Pad
SP_GRID_056_037,-70.71,36.77,-87.3698,152.5256,300.3,0.5,0.33,50.1,197.6,140.1,0,0.0,0.24,307.8,0.292,49.6,51.96,Spaceport / Landing Pad
SP_GRID_056_038,-65.05,36.77,-87.5339,150.5241,265.7,0.5,0.29,49.8,197.3,139.8,0,0.0,0.24,306.8,0.296,49.2,51.87,Spaceport / Landing Pad
SP_GRID_056_039,-59.39,36.77,-87.6946,148.2405,270.7,0.92,0.38,49.6,197.2,139.7,0,0.0,0.17,306.6,0.297,49.3,51.71,Spaceport / Landing Pad
SP_GRID_056_040,-53.74,36.77,-87.8511,145.6197,315.8,1.51,0.35,49.7,197.3,139.8,0,0.0,0.1,307.4,0.294,49.7,51.48,Spaceport / Landing Pad
SP_GRID_056_041,-48.08,36.77,-88.0024,142.5946,398.7,1.34,0.28,50.6,197.9,140.5,0,0.0,0.22,310.0,0.284,50.5,51.79,Spaceport / Landing Pad
SP_GRID_056_042,-42.42,36.77,-88.1472,139.0856,514.7,0.73,0.26,52.0,199.0,141.6,0,0.0,0.34,313.8,0.268,51.6,52.38,Spaceport / Landing Pad
SP_GRID_056_043,-36.77,36.77,-88.2839,135.0,657.0,2.61,0.54,52.4,199.3,141.9,0,0.0,0.11,316.4,0.258,53.0,51.38,Spaceport / Landing Pad
SP_GRID_056_044,-31.11,36.77,-88.4104,130.2364,817.0,2.46,0.41,53.9,200.4,143.1,0,0.0,0.07,321.1,0.238,54.5,51.9,Spaceport / Landing Pad
SP_GRID_056_045,-25.45,36.77,-88.5241,124.6952,985.2,1.43,0.26,56.0,202.0,144.8,0,0.0,0.13,326.8,0.215,56.1,53.13,Spaceport / Landing Pad
SP_GRID_056_046,-19.8,36.77,-88.6218,118.3008,1151.8,1.74,0.5,57.4,203.0,145.9,0,0.0,0.17,331.3,0.197,57.7,53.32,Spaceport / Landing Pad
SP_GRID_056_047,-14.14,36.77,-88.6999,111.0375,1307.4,2.35,0.5,58.5,203.9,146.8,0,0.0,0.14,335.3,0.181,59.2,53.18,Spaceport / Landing Pad
SP_GRID_056_048,-8.48,36.77,-88.7547,102.9946,1443.6,1.96,0.25,60.0,205.0,148.0,0,0.0,0.3,339.6,0.164,60.5,53.84,Spaceport / Landing Pad
SP_GRID_056_049,-2.83,36.77,-88.783,94.3987,1554.0,1.38,0.5,61.3,206.0,149.0,0,0.0,0.2,343.2,0.149,61.6,54.53,Spaceport / Landing Pad
SP_GRID_056_050,2.83,36.77,-88.783,85.6013,1634.0,0.6,0.35,62.4,206.8,149.9,0,0.0,0.12,346.2,0.137,62.3,55.12,Spaceport / Landing Pad
SP_GRID_056_051,8.48,36.77,-88.7547,77.0054,1685.3,2.67,0.33,61.9,206.4,149.5,0,0.0,0.34,345.7,0.139,62.8,53.79,Spaceport / Landing Pad
SP_GRID_056_052,14.14,36.77,-88.6999,68.9625,2148.9,3.37,0.41,65.8,209.4,152.7,0,0.0,0.09,345.1,0.141,67.3,54.63,Spaceport / Landing Pad
SP_GRID_056_053,19.8,36.77,-88.6218,61.6992,1048.5,13.57,1.26,50.7,198.1,140.6,0,0.0,0.09,318.6,0.248,56.7,27.47,Secondary Exploration Zone
SP_GRID_056_054,25.45,36.77,-88.5241,55.3048,-320.6,12.37,1.2,0.0,64.7,64.0,1,0.067,0.47,285.8,0.381,0.0,14.4,Secondary Exploration Zone
SP_GRID_056_055,31.11,36.77,-88.4104,49.7636,-1317.6,9.18,0.81,0.0,44.2,59.0,1,0.522,2.79,288.5,0.371,0.0,32.22,ISRU Cryogenic Mining Outpost
SP_GRID_056_056,36.77,36.77,-88.2839,45.0,-1934.6,7.02,0.67,0.0,104.2,51.6,1,0.789,4.38,290.2,0.363,0.0,42.25,ISRU Cryogenic Mining Outpost
SP_GRID_056_057,42.42,36.77,-88.1472,40.9144,-2163.5,5.04,0.55,0.0,80.5,42.6,1,0.869,4.66,291.9,0.357,0.0,47.22,ISRU Cryogenic Mining Outpost
SP_GRID_056_058,48.08,36.77,-88.0024,37.4054,-1996.6,6.74,0.75,0.0,101.5,64.6,1,0.761,4.23,290.5,0.362,0.0,42.22,ISRU Cryogenic Mining Outpost
SP_GRID_056_059,53.74,36.77,-87.8511,34.3803,-1426.8,8.85,0.77,0.0,46.7,47.0,1,0.466,2.7,288.7,0.37,0.0,31.88,ISRU Cryogenic Mining Outpost
SP_GRID_056_060,59.39,36.77,-87.6946,31.7595,-449.0,12.7,1.02,37.3,188.0,129.8,0,0.0,0.12,285.6,0.382,42.4,26.44,Secondary Exploration Zone
SP_GRID_056_061,65.05,36.77,-87.5339,29.4759,958.7,16.94,1.49,48.3,196.2,138.6,0,0.0,0.21,313.3,0.27,55.9,21.96,Secondary Exploration Zone
SP_GRID_056_062,70.71,36.77,-87.3698,27.4744,2348.3,4.27,0.63,67.3,210.4,153.8,0,0.0,0.21,344.4,0.144,69.2,54.16,Secondary Exploration Zone
SP_GRID_056_063,76.36,36.77,-87.2028,25.71,1010.6,12.85,1.15,50.7,198.1,140.6,0,0.0,0.31,318.1,0.251,56.4,29.79,Secondary Exploration Zone
SP_GRID_056_064,82.02,36.77,-87.0335,24.1455,479.3,14.44,1.22,45.0,193.8,136.0,0,0.0,0.06,301.5,0.318,51.3,23.05,Secondary Exploration Zone
SP_GRID_056_065,87.68,36.77,-86.8622,22.751,538.1,14.56,1.25,45.5,194.1,136.4,0,0.0,0.15,303.1,0.311,51.8,22.76,Secondary Exploration Zone
SP_GRID_056_066,93.33,36.77,-86.6893,21.5014,1194.8,15.03,1.27,51.4,198.5,141.1,0,0.0,0.31,321.6,0.236,58.1,22.72,Secondary Exploration Zone
SP_GRID_056_067,98.99,36.77,-86.5149,20.3764,2661.2,8.33,0.97,68.2,211.2,154.6,0,0.0,0.12,341.0,0.158,72.2,47.56,Secondary Exploration Zone
SP_GRID_056_068,104.65,36.77,-86.3393,19.359,2671.0,5.69,0.73,69.6,212.2,155.7,0,0.0,0.09,343.2,0.149,72.3,53.02,Secondary Exploration Zone
SP_GRID_056_069,110.3,36.77,-86.1627,18.4349,1778.6,12.74,1.05,57.9,203.4,146.3,0,0.0,0.22,337.4,0.172,63.7,32.08,Secondary Exploration Zone
SP_GRID_056_070,115.96,36.77,-85.9852,17.5924,856.6,10.36,0.94,50.5,197.9,140.4,0,0.0,0.14,315.7,0.26,54.9,36.96,Secondary Exploration Zone
SP_GRID_056_071,121.62,36.77,-85.8068,16.8214,17.0,8.58,0.86,43.6,192.7,134.9,0,0.0,0.19,293.0,0.352,46.9,39.57,Secondary Exploration Zone
SP_GRID_056_072,127.27,36.77,-85.6278,16.1134,-742.9,7.51,0.81,0.0,41.4,37.5,1,0.076,0.69,289.8,0.365,0.0,27.02,Secondary Exploration Zone
SP_GRID_056_073,132.93,36.77,-85.4482,15.4612,-1423.7,8.09,0.81,0.0,79.7,68.4,1,0.306,1.8,289.4,0.367,0.0,30.38,Secondary Exploration Zone
SP_GRID_056_074,138.59,36.77,-85.268,14.8586,-2023.1,5.61,0.74,0.0,67.5,55.0,1,0.491,2.76,291.4,0.359,0.0,38.79,ISRU Cryogenic Mining Outpost
SP_GRID_056_075,144.24,36.77,-85.0873,14.3003,-2536.7,5.29,0.7,0.0,99.8,43.6,1,0.634,3.43,291.7,0.358,0.0,42.14,ISRU Cryogenic Mining Outpost
SP_GRID_056_076,149.9,36.77,-84.9062,13.7816,-2957.6,4.48,0.57,0.0,81.7,45.2,1,0.733,4.1,292.3,0.355,0.0,45.29,ISRU Cryogenic Mining Outpost
SP_GRID_056_077,155.56,36.77,-84.7247,13.2986,-3277.4,4.09,0.64,0.0,65.9,69.3,1,0.789,4.37,292.7,0.354,0.0,46.91,ISRU Cryogenic Mining Outpost
SP_GRID_056_078,161.21,36.77,-84.5428,12.8477,-3486.4,2.99,0.53,0.0,57.1,56.5,1,0.801,4.29,293.6,0.35,0.0,48.37,ISRU Cryogenic Mining Outpost
SP_GRID_056_079,166.87,36.77,-84.3607,12.4259,-3574.8,2.37,0.5,0.0,98.8,49.7,1,0.77,4.15,294.1,0.348,0.0,48.29,ISRU Cryogenic Mining Outpost
SP_GRID_056_080,172.53,36.77,-84.1782,12.0306,-3532.9,2.6,0.57,0.0,41.1,52.5,1,0.696,3.91,293.9,0.349,0.0,46.61,ISRU Cryogenic Mining Outpost
SP_GRID_056_081,178.18,36.77,-83.9955,11.6593,-3352.1,3.82,0.45,0.0,61.2,38.4,1,0.578,3.16,292.9,0.353,0.0,43.02,ISRU Cryogenic Mining Outpost
SP_GRID_056_082,183.84,36.77,-83.8126,11.3099,-3025.5,4.83,0.52,0.0,101.3,37.6,1,0.417,2.34,292.0,0.356,0.0,38.49,ISRU Cryogenic Mining Outpost
SP_GRID_056_083,189.49,36.77,-83.6294,10.9807,-2548.2,6.66,0.83,0.0,82.5,55.7,1,0.213,1.26,290.5,0.362,0.0,31.4,Secondary Exploration Zone
SP_GRID_056_084,195.15,36.77,-83.446,10.6698,-1918.0,7.87,0.88,26.0,179.5,120.8,0,0.0,0.1,289.5,0.366,28.3,34.63,Secondary Exploration Zone
SP_GRID_056_085,200.81,36.77,-83.2625,10.3758,-1135.2,8.95,1.0,32.7,184.5,126.2,0,0.0,0.15,288.7,0.37,35.8,34.81,Secondary Exploration Zone
SP_GRID_056_086,206.46,36.77,-83.0788,10.0975,-202.8,15.46,1.2,38.2,188.7,130.6,0,0.0,0.29,283.3,0.392,44.7,19.24,Secondary Exploration Zone
SP_GRID_056_087,212.12,36.77,-82.8949,9.8336,1759.9,6.43,0.74,60.8,205.6,148.6,0,0.0,0.2,342.6,0.151,63.5,48.49,Secondary Exploration Zone
SP_GRID_056_088,217.78,36.77,-82.7109,9.5829,1111.8,4.43,0.45,55.7,201.8,144.6,0,0.0,0.19,328.0,0.211,57.3,50.23,Secondary Exploration Zone
SP_GRID_056_089,223.43,36.77,-82.5268,9.3447,782.6,1.77,0.37,53.9,200.5,143.2,0,0.0,0.1,320.7,0.24,54.2,52.41,Spaceport / Landing Pad
SP_GRID_056_090,229.09,36.77,-82.3425,9.1179,836.4,1.78,0.27,54.4,200.8,143.5,0,0.0,0.1,322.2,0.234,54.7,52.53,Spaceport / Landing Pad
SP_GRID_056_091,234.75,36.77,-82.1581,8.9017,960.1,1.14,0.22,55.9,201.9,144.7,0,0.0,0.06,326.3,0.217,55.9,53.25,Spaceport / Landing Pad
SP_GRID_056_092,240.4,36.77,-81.9736,8.6955,1076.9,1.71,0.22,56.7,202.5,145.4,0,0.0,0.05,329.2,0.206,57.0,53.16,Spaceport / Landing Pad
SP_GRID_056_093,246.06,36.77,-81.789,8.4986,1175.4,0.81,0.35,58.0,203.5,146.4,0,0.0,0.2,332.8,0.191,57.9,53.93,Spaceport / Landing Pad
SP_GRID_056_094,251.72,36.77,-81.6043,8.3103,1250.4,1.52,0.31,58.4,203.8,146.7,0,0.0,0.17,334.4,0.185,58.7,53.71,Spaceport / Landing Pad
SP_GRID_056_095,257.37,36.77,-81.4196,8.1301,1299.3,0.63,0.18,59.3,204.5,147.4,0,0.0,0.13,336.5,0.176,59.1,54.3,Spaceport / Landing Pad
SP_GRID_056_096,263.03,36.77,-81.2347,7.9575,1321.6,0.5,0.23,59.5,204.7,147.6,0,0.0,0.35,337.3,0.173,59.3,54.4,Spaceport / Landing Pad
SP_GRID_056_097,268.69,36.77,-81.0498,7.7921,1319.5,0.5,0.19,59.5,204.6,147.6,0,0.0,0.17,337.2,0.173,59.3,54.4,Spaceport / Landing Pad
SP_GRID_056_098,274.34,36.77,-80.8648,7.6333,1297.2,0.67,0.43,59.2,204.4,147.4,0,0.0,0.29,336.4,0.176,59.1,54.28,Spaceport / Landing Pad
SP_GRID_056_099,280.0,36.77,-80.6797,7.4809,1260.7,1.16,0.28,58.7,204.0,146.9,0,0.0,0.11,335.0,0.182,58.8,53.96,Spaceport / Landing Pad
SP_GRID_057_000,-280.0,42.42,-80.6536,171.3844,1332.8,1.83,0.33,59.0,204.3,147.2,0,0.0,0.12,336.5,0.176,59.5,53.68,Spaceport / Landing Pad
SP_GRID_057_001,-274.34,42.42,-80.8381,171.2095,1495.0,1.59,0.46,60.6,205.5,148.5,0,0.0,0.22,341.4,0.156,61.0,54.25,Spaceport / Landing Pad
SP_GRID_057_002,-268.69,42.42,-81.0226,171.0274,1639.4,1.4,0.39,62.1,206.5,149.6,0,0.0,0.05,345.7,0.139,62.4,54.72,Spaceport / Landing Pad
SP_GRID_057_003,-263.03,42.42,-81.2069,170.8377,1758.0,0.8,0.37,63.4,207.6,150.8,0,0.0,0.06,347.2,0.133,63.5,55.42,Spaceport / Landing Pad
SP_GRID_057_004,-257.37,42.42,-81.3912,170.6398,1845.0,0.62,0.33,64.3,208.3,151.5,0,0.0,0.09,347.4,0.132,64.4,55.8,Spaceport / Landing Pad
SP_GRID_057_005,-251.72,42.42,-81.5753,170.4333,1896.7,0.5,0.42,64.9,208.7,151.9,0,0.0,0.12,347.5,0.132,64.9,56.02,Spaceport / Landing Pad
SP_GRID_057_006,-246.06,42.42,-81.7594,170.2176,1912.2,1.33,0.26,64.6,208.5,151.7,0,0.0,0.21,346.8,0.134,65.0,55.67,Spaceport / Landing Pad
SP_GRID_057_007,-240.4,42.42,-81.9433,169.992,1892.8,1.4,0.49,64.4,208.3,151.5,0,0.0,0.26,346.7,0.135,64.8,55.56,Spaceport / Landing Pad
SP_GRID_057_008,-234.75,42.42,-82.1271,169.7559,1842.5,1.28,0.44,64.0,208.0,151.2,0,0.0,0.14,346.8,0.134,64.3,55.46,Spaceport / Landing Pad
SP_GRID_057_009,-229.09,42.42,-82.3107,169.5085,1767.4,2.59,0.46,62.7,207.0,150.1,0,0.0,0.12,345.8,0.139,63.6,54.16,Spaceport / Landing Pad
SP_GRID_057_010,-223.43,42.42,-82.4942,169.249,1675.1,2.0,0.44,62.1,206.6,149.7,0,0.0,0.3,346.2,0.137,62.7,54.37,Spaceport / Landing Pad
SP_GRID_057_011,-217.78,42.42,-82.6775,168.9765,1573.9,1.57,0.4,61.4,206.0,149.1,0,0.0,0.1,343.6,0.147,61.8,54.45,Spaceport / Landing Pad
SP_GRID_057_012,-212.12,42.42,-82.8607,168.6901,1472.8,2.23,0.27,60.1,205.1,148.1,0,0.0,0.25,340.2,0.161,60.8,53.69,Spaceport / Landing Pad
SP_GRID_057_013,-206.46,42.42,-83.0436,168.3885,1379.9,1.85,0.29,59.4,204.6,147.6,0,0.0,0.33,337.8,0.171,59.9,53.78,Spaceport / Landing Pad
SP_GRID_057_014,-200.81,42.42,-83.2264,168.0707,1302.4,1.56,0.5,58.9,204.1,147.1,0,0.0,0.12,335.8,0.179,59.2,53.81,Spaceport / Landing Pad
SP_GRID_057_015,-195.15,42.42,-83.4089,167.7352,1245.8,0.88,0.32,58.7,204.0,146.9,0,0.0,0.08,334.8,0.183,58.6,54.07,Spaceport / Landing Pad
SP_GRID_057_016,-189.49,42.42,-83.5912,167.3807,1213.4,0.86,0.27,58.4,203.8,146.7,0,0.0,0.34,333.8,0.187,58.3,54.0,Spaceport / Landing Pad
SP_GRID_057_017,-183.84,42.42,-83.7733,167.0054,1206.1,0.5,0.36,58.5,203.9,146.8,0,0.0,0.13,333.9,0.187,58.2,54.13,Spaceport / Landing Pad
SP_GRID_057_018,-178.18,42.42,-83.955,166.6075,1222.6,0.5,0.29,58.6,204.0,146.9,0,0.0,0.13,334.4,0.185,58.4,54.17,Spaceport / Landing Pad
SP_GRID_057_019,-172.53,42.42,-84.1365,166.185,1259.2,0.5,0.14,59.0,204.2,147.2,0,0.0,0.2,335.5,0.18,58.7,54.25,Spaceport / Landing Pad
SP_GRID_057_020,-166.87,42.42,-84.3176,165.7355,1310.2,0.51,0.36,59.4,204.6,147.5,0,0.0,0.12,336.9,0.174,59.2,54.37,Spaceport / Landing Pad
SP_GRID_057_021,-161.21,42.42,-84.4983,165.2564,1368.4,1.5,0.42,59.5,204.6,147.6,0,0.0,0.35,337.8,0.171,59.8,54.01,Spaceport / Landing Pad
SP_GRID_057_022,-155.56,42.42,-84.6786,164.7449,1426.1,0.53,0.19,60.5,205.4,148.4,0,0.0,0.06,340.2,0.161,60.3,54.64,Spaceport / Landing Pad
SP_GRID_057_023,-149.9,42.42,-84.8585,164.1975,1475.1,0.53,0.42,61.0,205.7,148.8,0,0.0,0.19,341.7,0.155,60.8,54.76,Spaceport / Landing Pad
SP_GRID_057_024,-144.24,42.42,-85.0379,163.6105,1507.9,0.5,0.2,61.3,206.0,149.0,0,0.0,0.21,342.6,0.151,61.1,54.85,Spaceport / Landing Pad
SP_GRID_057_025,-138.59,42.42,-85.2167,162.9795,1518.1,0.5,0.27,61.4,206.0,149.1,0,0.0,0.19,342.9,0.15,61.2,54.87,Spaceport / Landing Pad
SP_GRID_057_026,-132.93,42.42,-85.3949,162.2996,1501.1,0.5,0.17,61.2,205.9,149.0,0,0.0,0.21,342.4,0.152,61.1,54.83,Spaceport / Landing Pad
SP_GRID_057_027,-127.27,42.42,-85.5724,161.5651,1454.7,0.56,0.32,60.7,205.6,148.6,0,0.0,0.35,341.0,0.158,60.6,54.7,Spaceport / Landing Pad
SP_GRID_057_028,-121.62,42.42,-85.7491,160.7693,1378.8,0.96,0.28,59.9,204.9,147.9,0,0.0,0.31,338.5,0.168,59.9,54.35,Spaceport / Landing Pad
SP_GRID_057_029,-115.96,42.42,-85.9249,159.9048,1276.0,1.13,0.29,58.8,204.1,147.1,0,0.0,0.14,335.4,0.181,58.9,54.01,Spaceport / Landing Pad
SP_GRID_057_030,-110.3,42.42,-86.0997,158.9625,1151.1,1.3,0.44,57.6,203.2,146.1,0,0.0,0.22,331.7,0.196,57.7,53.61,Spaceport / Landing Pad
SP_GRID_057_031,-104.65,42.42,-86.2733,157.9321,1011.0,1.49,0.21,56.2,202.1,145.0,0,0.0,0.05,327.5,0.213,56.4,53.16,Spaceport / Landing Pad
SP_GRID_057_032,-98.99,42.42,-86.4456,156.8014,864.2,1.9,0.47,54.6,201.0,143.7,0,0.0,0.17,322.9,0.231,55.0,52.5,Spaceport / Landing Pad
SP_GRID_057_033,-93.33,42.42,-86.6164,155.556,719.8,1.34,0.36,53.6,200.2,142.9,0,0.0,0.1,319.2,0.246,53.6,52.56,Spaceport / Landing Pad
SP_GRID_057_034,-87.68,42.42,-86.7854,154.179,587.4,1.01,0.47,52.5,199.4,142.0,0,0.0,0.26,315.7,0.26,52.3,52.43,Spaceport / Landing Pad
SP_GRID_057_035,-82.02,42.42,-86.9524,152.6501,475.8,0.88,0.34,51.5,198.6,141.2,0,0.0,0.12,312.6,0.273,51.2,52.22,Spaceport / Landing Pad
SP_GRID_057_036,-76.36,42.42,-87.1169,150.9454,392.8,0.98,0.19,50.7,198.0,140.6,0,0.0,0.27,310.1,0.283,50.5,51.97,Spaceport / Landing Pad
SP_GRID_057_037,-70.71,42.42,-87.2786,149.0362,344.2,1.22,0.2,50.1,197.6,140.1,0,0.0,0.14,308.5,0.289,50.0,51.73,Spaceport / Landing Pad
SP_GRID_057_038,-65.05,42.42,-87.4369,146.8887,333.7,0.58,0.41,50.3,197.8,140.3,0,0.0,0.33,308.7,0.289,49.9,52.01,Spaceport / Landing Pad
SP_GRID_057_039,-59.39,42.42,-87.5911,144.4623,362.3,1.21,0.44,50.3,197.7,140.3,0,0.0,0.18,309.0,0.287,50.2,51.78,Spaceport / Landing Pad
SP_GRID_057_040,-53.74,42.42,-87.7404,141.7098,428.5,1.65,0.32,50.7,198.0,140.6,0,0.0,0.3,310.6,0.281,50.8,51.65,Spaceport / Landing Pad
SP_GRID_057_041,-48.08,42.42,-87.8838,138.5763,528.2,1.42,0.38,51.7,198.8,141.4,0,0.0,0.24,313.6,0.269,51.7,52.04,Spaceport / Landing Pad
SP_GRID_057_042,-42.42,42.42,-88.0199,135.0,655.0,2.04,0.39,52.6,199.5,142.1,0,0.0,0.34,316.8,0.256,53.0,51.89,Spaceport / Landing Pad
SP_GRID_057_043,-36.77,42.42,-88.1472,130.9144,800.9,1.55,0.5,54.2,200.7,143.4,0,0.0,0.27,321.4,0.237,54.4,52.61,Spaceport / Landing Pad
SP_GRID_057_044,-31.11,42.42,-88.2637,126.2538,956.7,1.42,0.48,55.7,201.8,144.6,0,0.0,0.27,326.0,0.219,55.9,53.07,Spaceport / Landing Pad
SP_GRID_057_045,-25.45,42.42,-88.3672,120.9638,1112.7,2.14,0.54,56.8,202.6,145.5,0,0.0,0.13,329.9,0.203,57.3,52.91,Spaceport / Landing Pad
SP_GRID_057_046,-19.8,42.42,-88.4549,115.0169,1259.7,1.59,0.47,58.4,203.8,146.8,0,0.0,0.2,334.6,0.184,58.8,53.68,Spaceport / Landing Pad
SP_GRID_057_047,-14.14,42.42,-88.5241,108.4349,1389.1,1.49,0.48,59.7,204.8,147.8,0,0.0,0.14,338.4,0.168,60.0,54.06,Spaceport / Landing Pad
SP_GRID_057_048,-8.48,42.42,-88.5721,101.3099,1494.3,1.0,0.24,60.9,205.7,148.7,0,0.0,0.06,341.8,0.155,61.0,54.6,Spaceport / Landing Pad
SP_GRID_057_049,-2.83,42.42,-88.5968,93.8141,1570.4,0.5,0.38,61.9,206.4,149.5,0,0.0,0.26,344.4,0.144,61.7,55.0,Spaceport / Landing Pad
SP_GRID_057_050,2.83,42.42,-88.5968,86.1859,1615.3,0.5,0.35,62.3,206.7,149.8,0,0.0,0.12,345.7,0.139,62.2,55.11,Spaceport / Landing Pad
SP_GRID_057_051,8.48,42.42,-88.5721,78.6901,1634.8,2.4,0.56,61.5,206.2,149.2,0,0.0,0.17,344.7,0.143,62.3,53.92,Spaceport / Landing Pad
SP_GRID_057_052,14.14,42.42,-88.5241,71.5651,2172.8,5.05,0.62,65.3,208.9,152.2,0,0.0,0.14,343.7,0.147,67.5,52.37,Secondary Exploration Zone
SP_GRID_057_053,19.8,42.42,-88.4549,64.9831,774.0,13.32,1.06,48.3,196.2,138.7,0,0.0,0.11,310.9,0.28,54.1,27.65,Secondary Exploration Zone
SP_GRID_057_054,25.45,42.42,-88.3672,59.0362,-614.1,11.93,1.11,0.0,62.6,47.2,1,0.147,0.83,286.2,0.38,0.0,17.35,Secondary Exploration Zone
SP_GRID_057_055,31.11,42.42,-88.2637,53.7462,-1622.6,7.85,0.86,0.0,70.4,39.3,1,0.602,3.28,289.6,0.366,0.0,36.82,ISRU Cryogenic Mining Outpost
SP_GRID_057_056,36.77,42.42,-88.1472,49.0856,-2243.2,4.65,0.49,0.0,81.9,36.2,1,0.869,4.59,292.2,0.356,0.0,47.78,ISRU Cryogenic Mining Outpost
SP_GRID_057_057,42.42,42.42,-88.0199,45.0,-2467.9,0.97,0.29,0.0,88.9,45.4,1,0.949,5.15,295.2,0.343,0.0,52.69,ISRU Cryogenic Mining Outpost
SP_GRID_057_058,48.08,42.42,-87.8838,41.4237,-2289.7,3.78,0.54,0.0,61.2,67.9,1,0.841,4.43,292.9,0.353,0.0,48.33,ISRU Cryogenic Mining Outpost
SP_GRID_057_059,53.74,42.42,-87.7404,38.2902,-1702.8,8.36,0.8,0.0,78.1,68.6,1,0.546,3.17,289.1,0.368,0.0,34.6,ISRU Cryogenic Mining Outpost
SP_GRID_057_060,59.39,42.42,-87.5911,35.5377,-703.7,12.06,1.06,0.0,65.3,63.4,1,0.062,0.66,286.1,0.38,0.0,15.27,Secondary Exploration Zone
SP_GRID_057_061,65.05,42.42,-87.4369,33.1113,709.1,12.24,1.0,48.2,196.2,138.6,0,0.0,0.14,309.9,0.284,53.5,31.01,Secondary Exploration Zone
SP_GRID_057_062,70.71,42.42,-87.2786,30.9638,1707.4,5.53,0.77,60.7,205.5,148.6,0,0.0,0.13,343.3,0.148,63.0,49.95,Secondary Exploration Zone
SP_GRID_057_063,76.36,42.42,-87.1169,29.0546,1571.4,1.75,0.45,61.3,205.9,149.0,0,0.0,0.08,343.4,0.148,61.7,54.31,Spaceport / Landing Pad
SP_GRID_057_064,82.02,42.42,-86.9524,27.3499,1981.3,5.67,0.5,63.2,207.4,150.5,0,0.0,0.32,343.2,0.149,65.7,50.65,Secondary Exploration Zone
SP_GRID_057_065,87.68,42.42,-86.7854,25.821,2080.7,5.12,0.69,64.4,208.3,151.5,0,0.0,0.23,343.7,0.147,66.6,51.94,Secondary Exploration Zone
SP_GRID_057_066,93.33,42.42,-86.6164,24.444,1850.9,2.89,0.52,63.3,207.5,150.6,0,0.0,0.23,345.5,0.14,64.4,54.14,Spaceport / Landing Pad
SP_GRID_057_067,98.99,42.42,-86.4456,23.1986,1848.0,5.23,0.47,62.2,206.6,149.7,0,0.0,0.32,343.6,0.147,64.4,50.94,Secondary Exploration Zone
SP_GRID_057_068,104.65,42.42,-86.2733,22.0679,2408.7,7.19,0.71,66.4,209.8,153.1,0,0.0,0.32,342.0,0.154,69.8,49.22,Secondary Exploration Zone
SP_GRID_057_069,110.3,42.42,-86.0997,21.0375,3152.5,7.51,0.81,73.2,214.9,158.5,0,0.0,0.3,341.7,0.155,76.9,51.12,Secondary Exploration Zone
SP_GRID_057_070,115.96,42.42,-85.9249,20.0952,1209.6,15.18,1.3,51.5,198.6,141.2,0,0.0,0.28,321.9,0.235,58.3,22.74,Secondary Exploration Zone
SP_GRID_057_071,121.62,42.42,-85.7491,19.2307,354.5,8.98,0.96,46.5,194.9,137.2,0,0.0,0.31,302.4,0.314,50.1,39.38,Secondary Exploration Zone
