sample_id,latitude_deg,longitude_deg,lend_epithermal_cps,neutron_suppression_index,weh_wt_pct,weh_ppm,water_ice_probability,is_cold_trap
LEND_02584,-84.1414,12.4396,3.73,0.197,0.88,880,0.258,0
LEND_02585,-83.7522,63.0468,3.68,0.21,0.89,890,0.267,0
LEND_02586,-89.2822,-29.7186,3.65,0.216,1.34,1340,0.352,0
LEND_02587,-83.1738,83.0444,3.78,0.187,0.36,360,0.159,0
LEND_02588,-87.5807,7.8704,3.64,0.218,2.07,2070,0.485,0
LEND_02589,-82.8605,-153.2966,3.59,0.227,1.53,1530,0.392,0
LEND_02590,-81.7747,-110.8741,3.75,0.193,1.14,1140,0.304,0
LEND_02591,-81.9604,122.3994,3.92,0.156,0.42,420,0.154,0
LEND_02592,-84.475,80.9686,3.6,0.225,1.5,1500,0.385,0
LEND_02593,-84.7983,142.1143,3.53,0.241,0.33,330,0.18,0
LEND_02594,-88.5712,-137.6794,3.52,0.242,1.59,1590,0.41,0
LEND_02595,-82.2465,176.4801,2.72,0.414,4.04,4040,0.942,1
LEND_02596,-87.2859,-104.6136,3.63,0.219,1.55,1550,0.391,0
LEND_02597,-85.033,-175.7592,3.88,0.166,1.07,1070,0.278,0
LEND_02598,-87.1573,179.0723,3.82,0.179,1.56,1560,0.373,0
LEND_02599,-88.6617,-78.8134,3.73,0.198,0.56,560,0.201,0
LEND_02600,-83.7044,60.487,4.08,0.122,0.52,520,0.155,0
LEND_02601,-89.4567,-116.3944,3.85,0.171,0.77,770,0.226,0
LEND_02602,-82.5135,28.8823,3.56,0.234,1.08,1080,0.313,0
LEND_02603,-86.8241,145.4526,3.71,0.203,0.78,780,0.243,0
LEND_02604,-89.9987,-64.7348,4.18,0.101,0.46,460,0.134,0
LEND_02605,-84.8887,61.2914,4.18,0.1,0.92,920,0.217,0
LEND_02606,-89.5315,-112.3547,3.68,0.209,1.64,1640,0.403,0
LEND_02607,-87.2383,44.9263,3.62,0.222,1.41,1410,0.367,0
LEND_02608,-82.9302,-58.8779,3.85,0.173,2.13,2130,0.474,0
LEND_02609,-89.3731,-103.965,3.84,0.175,1.13,1130,0.293,0
LEND_02610,-81.6066,-67.2545,3.79,0.186,0.93,930,0.262,0
LEND_02611,-89.9618,-115.6172,3.87,0.168,1.62,1620,0.378,0
LEND_02612,-87.5318,144.6898,3.66,0.212,1.08,1080,0.303,0
LEND_02613,-82.591,-37.0127,3.58,0.23,1.47,1470,0.382,0
LEND_02614,-86.8373,-91.6995,3.9,0.161,2.1,2100,0.463,0
LEND_02615,-88.9811,-18.5732,4.15,0.107,1.25,1250,0.281,0
LEND_02616,-86.3977,-64.607,3.6,0.227,1.25,1250,0.341,0
LEND_02617,-87.2961,87.9909,3.99,0.141,1.77,1770,0.392,0
LEND_02618,-81.5729,169.6392,2.72,0.415,4.44,4440,0.98,1
LEND_02619,-86.8665,-22.3079,3.71,0.203,1.28,1280,0.334,0
LEND_02620,-82.1107,129.972,4.1,0.119,0.42,420,0.136,0
LEND_02621,-81.0813,23.7107,3.82,0.179,2.16,2160,0.482,0
LEND_02622,-85.6618,-123.3952,3.91,0.16,1.02,1020,0.265,0
LEND_02623,-80.9006,68.6242,3.81,0.181,0.9,900,0.254,0
LEND_02624,-86.2268,4.8364,3.56,0.235,2.16,2160,0.51,0
LEND_02625,-80.3592,54.2183,3.92,0.158,1.96,1960,0.435,0
LEND_02626,-89.1071,140.2875,3.79,0.184,0.93,930,0.261,0
LEND_02627,-83.1298,-21.4436,3.13,0.326,3.51,3510,0.801,1
LEND_02628,-85.0619,144.4239,3.92,0.158,1.67,1670,0.382,0
LEND_02629,-86.1235,90.2408,3.51,0.246,0.94,940,0.294,0
LEND_02630,-83.6729,-4.1022,2.99,0.357,5.09,5090,0.98,1
LEND_02631,-82.9614,37.16,4.05,0.13,2.16,2160,0.458,0
LEND_02632,-89.9564,-62.7908,3.53,0.242,1.37,1370,0.37,0
LEND_02633,-88.3305,174.095,3.95,0.15,1.75,1750,0.393,0
LEND_02634,-82.8695,60.2464,4.16,0.104,1.65,1650,0.352,0
LEND_02635,-83.3361,-164.2151,3.62,0.222,1.74,1740,0.427,0
LEND_02636,-80.3395,-62.4161,2.91,0.374,3.72,3720,0.863,1
LEND_02637,-82.3896,44.3932,3.05,0.345,3.85,3850,0.872,1
LEND_02638,-80.4923,-159.72,3.82,0.18,1.73,1730,0.404,0
LEND_02639,-82.9746,-171.4017,2.84,0.389,4.18,4180,0.954,1
LEND_02640,-87.0195,-17.9913,3.78,0.186,2.1,2100,0.475,0
LEND_02641,-88.9464,-60.2315,3.6,0.225,1.65,1650,0.412,0
LEND_02642,-82.1818,-22.2125,3.56,0.234,2.0,2000,0.481,0
LEND_02643,-83.5585,-85.4304,4.02,0.135,0.48,480,0.155,0
LEND_02644,-89.5181,-120.7016,3.67,0.211,0.54,540,0.204,0
LEND_02645,-86.3995,68.0916,4.09,0.12,0.6,600,0.169,0
LEND_02646,-80.432,5.2456,4.02,0.135,0.58,580,0.173,0
LEND_02647,-84.996,-107.9445,3.53,0.24,0.47,470,0.205,0
LEND_02648,-85.6727,-64.9478,3.64,0.217,0.53,530,0.205,0
LEND_02649,-85.423,33.0508,3.7,0.203,2.19,2190,0.5,0
LEND_02650,-87.9112,-153.9974,3.92,0.158,0.82,820,0.228,0
LEND_02651,-86.3129,-126.9169,4.07,0.125,1.21,1210,0.283,0
LEND_02652,-86.3019,-153.6316,3.54,0.238,1.86,1860,0.457,0
LEND_02653,-89.4764,112.4342,2.9,0.377,4.87,4870,0.98,1
LEND_02654,-82.3243,90.8673,3.76,0.191,0.9,900,0.259,0
LEND_02655,-85.835,91.1927,3.63,0.22,0.6,600,0.219,0
LEND_02656,-81.7782,77.8771,3.88,0.165,0.42,420,0.159,0
LEND_02657,-81.4965,60.9788,3.83,0.175,2.13,2130,0.475,0
LEND_02658,-87.8801,-8.2829,3.72,0.2,1.93,1930,0.451,0
LEND_02659,-83.4265,51.2201,3.86,0.17,1.97,1970,0.443,0
LEND_02660,-85.2772,-166.1898,3.75,0.194,1.95,1950,0.451,0
LEND_02661,-81.1984,43.7272,3.74,0.196,0.59,590,0.205,0
LEND_02662,-87.8426,100.036,3.69,0.207,1.79,1790,0.429,0
LEND_02663,-83.2219,0.129,3.88,0.166,1.68,1680,0.388,0
LEND_02664,-83.9225,-51.2952,3.81,0.18,2.06,2060,0.465,0
LEND_02665,-87.047,-80.1264,3.64,0.218,0.72,720,0.24,0
LEND_02666,-88.634,51.4087,3.51,0.245,1.09,1090,0.321,0
LEND_02667,-83.4836,69.4084,3.61,0.225,0.86,860,0.269,0
LEND_02668,-82.614,133.5483,3.53,0.241,0.79,790,0.264,0
LEND_02669,-86.8437,-56.7597,3.8,0.182,1.54,1540,0.371,0
LEND_02670,-83.5517,97.118,3.66,0.213,0.61,610,0.218,0
LEND_02671,-86.0487,22.0881,3.79,0.184,1.18,1180,0.307,0
LEND_02672,-82.8679,137.8211,3.73,0.198,1.53,1530,0.377,0
LEND_02673,-88.0078,10.0124,3.88,0.166,0.55,550,0.183,0
LEND_02674,-81.0978,6.3467,4.01,0.138,0.79,790,0.213,0
LEND_02675,-87.1259,28.0357,3.84,0.175,2.14,2140,0.477,0
LEND_02676,-86.3221,89.7535,3.54,0.238,1.81,1810,0.448,0
LEND_02677,-89.4191,167.2886,3.51,0.245,1.59,1590,0.411,0
LEND_02678,-88.8849,-153.5172,3.65,0.215,1.93,1930,0.459,0
LEND_02679,-84.8414,-160.7635,3.8,0.183,0.33,330,0.152,0
LEND_02680,-87.3241,157.5181,3.53,0.241,0.31,310,0.177,0
LEND_02681,-81.6452,10.7552,3.73,0.198,0.59,590,0.206,0
LEND_02682,-89.8531,41.3651,4.12,0.114,1.24,1240,0.282,0
LEND_02683,-86.2091,-6.3275,3.56,0.234,1.38,1380,0.368,0
LEND_02684,-86.6265,-146.2833,4.16,0.105,0.52,520,0.147,0
LEND_02685,-89.8067,96.5122,3.13,0.326,5.62,5620,0.98,1
LEND_02686,-88.7563,89.0009,4.08,0.122,1.87,1870,0.401,0
LEND_02687,-85.8636,-67.7868,4.1,0.117,1.18,1180,0.273,0
LEND_02688,-85.0714,-69.7539,2.83,0.392,5.42,5420,0.98,1
LEND_02689,-85.9571,121.6229,3.61,0.225,0.74,740,0.247,0
LEND_02690,-84.6906,-153.9514,3.59,0.227,1.53,1530,0.392,0
LEND_02691,-84.0487,137.1979,3.58,0.231,1.83,1830,0.448,0
LEND_02692,-89.9008,-87.6018,3.73,0.198,1.96,1960,0.455,0
LEND_02693,-85.359,33.4745,4.08,0.122,0.88,880,0.221,0
LEND_02694,-80.365,156.9579,3.68,0.209,0.67,670,0.227,0
LEND_02695,-84.8097,64.1241,2.89,0.38,5.78,5780,0.98,1
LEND_02696,-83.2246,-30.8053,3.97,0.146,1.57,1570,0.358,0
LEND_02697,-86.8814,68.2323,3.57,0.233,1.29,1290,0.351,0
LEND_02698,-82.2601,-56.1673,3.75,0.193,1.44,1440,0.358,0
LEND_02699,-82.2708,-80.187,3.71,0.203,0.34,340,0.163,0
LEND_02700,-84.787,178.806,4.09,0.12,1.04,1040,0.249,0
LEND_02701,-80.2399,90.2845,3.86,0.17,0.89,890,0.247,0
LEND_02702,-88.7445,52.0992,3.95,0.15,1.94,1940,0.428,0
LEND_02703,-89.8305,-52.0957,3.59,0.228,1.77,1770,0.436,0
LEND_02704,-82.2984,-162.3021,4.15,0.107,1.12,1120,0.257,0
LEND_02705,-81.9284,-168.8195,3.73,0.199,1.5,1500,0.372,0
LEND_02706,-88.7979,19.5053,3.99,0.141,0.39,390,0.141,0
LEND_02707,-87.3442,94.3318,4.17,0.104,1.51,1510,0.326,0
LEND_02708,-89.8245,13.4565,3.86,0.171,0.48,480,0.173,0
LEND_02709,-87.0669,122.6826,3.86,0.171,1.66,1660,0.387,0
LEND_02710,-82.2686,-167.9664,3.58,0.23,1.39,1390,0.368,0
LEND_02711,-84.8204,-47.9693,3.77,0.189,0.87,870,0.252,0
LEND_02712,-86.519,-94.6547,4.1,0.119,1.0,1000,0.241,0
LEND_02713,-86.2826,-18.9817,3.59,0.227,0.47,470,0.199,0
LEND_02714,-89.9865,-153.9445,4.14,0.109,0.91,910,0.22,0
LEND_02715,-87.002,163.4874,3.97,0.147,2.14,2140,0.463,0
LEND_02716,-83.5354,-99.6281,3.79,0.184,1.22,1220,0.314,0
LEND_02717,-80.2581,152.0308,3.88,0.165,1.2,1200,0.301,0
LEND_02718,-81.5294,-26.6785,3.61,0.225,1.5,1500,0.385,0
LEND_02719,-89.7641,174.7887,3.65,0.215,1.22,1220,0.329,0
LEND_02720,-81.0144,19.461,3.7,0.204,0.98,980,0.28,0
LEND_02721,-82.168,155.0998,2.74,0.41,4.71,4710,0.98,1
LEND_02722,-82.1962,-178.0744,4.14,0.109,1.5,1500,0.327,0
LEND_02723,-85.42,89.366,3.76,0.192,1.72,1720,0.409,0
LEND_02724,-86.0199,145.0982,3.87,0.168,2.05,2050,0.457,0
LEND_02725,-86.9708,-129.7006,3.61,0.223,0.31,310,0.168,0
LEND_02726,-89.3431,-145.3947,4.02,0.137,0.43,430,0.146,0
LEND_02727,-87.7176,-27.1539,3.89,0.163,2.01,2010,0.447,0
LEND_02728,-87.534,156.1244,3.81,0.181,1.5,1500,0.363,0
LEND_02729,-85.1592,15.2592,4.16,0.105,2.12,2120,0.438,0
LEND_02730,-82.5256,9.8843,4.12,0.113,1.12,1120,0.26,0
LEND_02731,-85.2619,-129.1946,3.96,0.148,1.09,1090,0.272,0
LEND_02732,-89.4216,-179.7158,4.15,0.109,0.95,950,0.227,0
LEND_02733,-80.4221,111.6504,3.9,0.162,0.57,570,0.185,0
LEND_02734,-80.5728,-148.4732,4.08,0.123,1.02,1020,0.247,0
LEND_02735,-82.1481,48.1859,3.79,0.186,0.33,330,0.153,0
LEND_02736,-80.0867,149.2619,3.56,0.234,1.27,1270,0.348,0
LEND_02737,-84.5552,-104.8853,4.2,0.098,1.91,1910,0.396,0
LEND_02738,-80.3723,59.4982,3.62,0.222,0.91,910,0.277,0
LEND_02739,-89.2439,-151.6685,3.68,0.209,0.48,480,0.192,0
LEND_02740,-86.3432,37.3519,3.61,0.223,2.15,2150,0.502,0
LEND_02741,-87.7462,-120.9846,3.74,0.197,0.55,550,0.198,0
LEND_02742,-88.0417,84.9433,3.7,0.204,1.3,1300,0.338,0
LEND_02743,-88.592,-71.5567,3.92,0.157,1.84,1840,0.413,0
LEND_02744,-83.7759,-13.1792,2.74,0.412,4.49,4490,0.98,1
LEND_02745,-82.1868,35.795,3.54,0.239,1.9,1900,0.465,0
LEND_02746,-84.217,-118.3416,4.04,0.13,1.36,1360,0.312,0
LEND_02747,-88.5304,86.9896,3.59,0.228,0.93,930,0.283,0
LEND_02748,-81.8888,-71.0495,3.51,0.244,1.94,1940,0.475,0
LEND_02749,-83.6405,58.4539,3.95,0.151,1.48,1480,0.345,0
LEND_02750,-86.1183,-123.0181,4.11,0.116,1.47,1470,0.325,0
LEND_02751,-83.2587,67.7224,3.62,0.221,1.26,1260,0.339,0
LEND_02752,-87.401,-133.8523,3.74,0.196,0.82,820,0.247,0
LEND_02753,-86.5481,-26.8717,3.62,0.222,0.88,880,0.271,0
LEND_02754,-80.8251,-91.0058,4.13,0.111,0.47,470,0.141,0
LEND_02755,-87.095,89.4151,3.69,0.207,0.76,760,0.241,0
LEND_02756,-85.3001,-85.6674,3.81,0.18,0.83,830,0.241,0
LEND_02757,-81.0986,137.4182,4.13,0.113,0.41,410,0.131,0
LEND_02758,-82.9228,141.0553,3.89,0.164,0.51,510,0.175,0
LEND_02759,-89.378,-109.2811,4.15,0.107,0.81,810,0.201,0
LEND_02760,-88.527,40.9845,4.15,0.108,1.59,1590,0.343,0
LEND_02761,-89.9216,-148.4216,3.82,0.178,0.65,650,0.207,0
LEND_02762,-83.6908,-39.0466,3.91,0.16,1.29,1290,0.314,0
LEND_02763,-85.5233,76.7958,3.66,0.213,1.27,1270,0.337,0
LEND_02764,-88.6573,57.3924,4.19,0.098,1.88,1880,0.391,0
LEND_02765,-80.4207,44.8922,3.69,0.205,1.46,1460,0.368,0
LEND_02766,-84.7034,-78.2853,4.05,0.129,2.04,2040,0.436,0
LEND_02767,-87.5811,-43.911,3.72,0.2,1.49,1490,0.371,0
LEND_02768,-84.994,-142.9394,3.72,0.2,0.35,350,0.164,0
LEND_02769,-83.2038,78.8482,3.57,0.232,1.02,1020,0.301,0
LEND_02770,-89.2376,1.4,3.89,0.163,1.63,1630,0.378,0
LEND_02771,-87.253,75.1556,3.67,0.21,1.2,1200,0.323,0
LEND_02772,-81.9303,-90.3803,3.6,0.225,1.1,1100,0.312,0
LEND_02773,-85.4034,-63.2022,3.66,0.213,1.58,1580,0.394,0
LEND_02774,-84.5342,-59.6825,3.68,0.21,0.84,840,0.257,0
LEND_02775,-85.6718,-170.7327,3.85,0.171,2.03,2030,0.455,0
LEND_02776,-89.561,-57.2228,3.77,0.189,1.08,1080,0.291,0
LEND_02777,-88.3425,109.1896,3.55,0.236,1.5,1500,0.391,0
LEND_02778,-85.5446,143.0275,3.88,0.167,2.17,2170,0.478,0
LEND_02779,-87.9081,6.5586,4.05,0.129,1.79,1790,0.39,0
LEND_02780,-89.5002,-16.0194,3.9,0.161,1.31,1310,0.319,0
LEND_02781,-81.5635,-168.9031,4.18,0.101,1.93,1930,0.401,0
LEND_02782,-80.1881,136.5136,3.57,0.232,1.36,1360,0.363,0
LEND_02783,-82.0686,-175.3163,4.07,0.124,1.14,1140,0.269,0
LEND_02784,-81.4622,160.11,3.85,0.171,1.96,1960,0.442,0
LEND_02785,-87.5802,-3.8822,3.87,0.169,0.35,350,0.148,0
LEND_02786,-80.3937,-56.9036,3.86,0.169,1.07,1070,0.279,0
LEND_02787,-88.0307,152.7186,3.73,0.198,0.95,950,0.272,0
LEND_02788,-80.4857,-171.2192,3.73,0.198,1.66,1660,0.401,0
LEND_02789,-80.0518,29.313,3.94,0.152,0.32,320,0.134,0
LEND_02790,-82.8828,17.6157,3.53,0.241,1.56,1560,0.404,0
LEND_02791,-80.1886,-101.0447,3.91,0.159,0.96,960,0.254,0
LEND_02792,-84.3046,-25.6005,4.01,0.138,0.49,490,0.158,0
LEND_02793,-87.4046,54.815,3.75,0.194,2.16,2160,0.49,0
LEND_02794,-85.63,81.7672,3.65,0.215,0.7,700,0.235,0
LEND_02795,-84.0644,-179.7419,3.65,0.215,0.96,960,0.282,0
LEND_02796,-89.2692,157.2672,3.56,0.235,0.69,690,0.243,0
LEND_02797,-83.7766,-120.7709,3.56,0.234,1.56,1560,0.401,0
LEND_02798,-80.1882,-95.911,3.62,0.222,1.79,1790,0.437,0
LEND_02799,-88.0989,-85.1496,3.51,0.244,1.94,1940,0.475,0
LEND_02800,-82.074,-166.3848,3.69,0.207,0.89,890,0.265,0
LEND_02801,-80.921,-135.7012,3.71,0.201,1.3,1300,0.337,0
LEND_02802,-80.563,175.086,4.2,0.097,1.56,1560,0.332,0
LEND_02803,-80.3986,-66.522,4.19,0.098,1.5,1500,0.322,0
LEND_02804,-84.7854,-138.4916,3.63,0.219,1.66,1660,0.411,0
LEND_02805,-80.2269,-141.4831,3.65,0.215,1.76,1760,0.428,0
LEND_02806,-82.4269,79.0056,2.86,0.384,5.36,5360,0.98,1
LEND_02807,-88.3833,127.6447,3.6,0.225,0.62,620,0.225,0
LEND_02808,-85.231,-87.4972,3.85,0.171,1.7,1700,0.395,0
LEND_02809,-82.8167,-172.4726,3.78,0.187,1.21,1210,0.314,0
LEND_02810,-87.5266,-99.6876,3.73,0.198,1.11,1110,0.301,0
LEND_02811,-83.5938,-159.6544,4.08,0.123,1.17,1170,0.274,0
LEND_02812,-83.334,-142.7778,4.08,0.123,1.01,1010,0.245,0
LEND_02813,-88.373,-24.6571,4.19,0.099,1.42,1420,0.307,0
LEND_02814,-84.3491,-97.2294,3.09,0.335,3.74,3740,0.847,1
LEND_02815,-82.2837,5.7405,4.12,0.114,1.51,1510,0.331,0
LEND_02816,-85.011,-88.7422,3.88,0.166,0.69,690,0.209,0
LEND_02817,-89.879,158.5934,3.91,0.158,1.74,1740,0.396,0
LEND_02818,-89.9096,146.1398,2.94,0.368,5.29,5290,0.98,1
LEND_02819,-86.4297,24.0502,4.16,0.105,1.4,1400,0.307,0
LEND_02820,-80.7381,-52.4074,4.01,0.138,1.0,1000,0.251,0
LEND_02821,-87.7132,-42.7871,3.74,0.195,0.33,330,0.157,0
LEND_02822,-83.6564,-31.7332,3.84,0.174,0.53,530,0.183,0
LEND_02823,-87.7792,81.9286,3.93,0.155,0.45,450,0.159,0
LEND_02824,-86.7833,-17.41,4.08,0.123,0.32,320,0.119,0
LEND_02825,-81.5196,128.4228,3.96,0.148,1.67,1670,0.378,0
LEND_02826,-82.7114,159.8741,3.76,0.192,2.12,2120,0.482,0
LEND_02827,-89.046,-59.0594,3.79,0.184,0.32,320,0.15,0
LEND_02828,-85.713,21.85,3.54,0.24,0.51,510,0.213,0
LEND_02829,-89.7083,-145.7796,4.15,0.108,1.94,1940,0.407,0
LEND_02830,-85.1911,-107.8311,3.56,0.234,1.61,1610,0.41,0
LEND_02831,-83.3757,-31.1523,3.91,0.16,1.07,1070,0.275,0
LEND_02832,-88.815,-105.767,4.11,0.116,2.19,2190,0.456,0
LEND_02833,-87.1112,135.5618,3.79,0.184,1.39,1390,0.345,0
LEND_02834,-86.0216,-123.0169,4.06,0.127,1.57,1570,0.349,0
LEND_02835,-80.8047,-15.9621,4.06,0.126,1.54,1540,0.343,0
LEND_02836,-80.0674,38.0517,3.54,0.238,0.72,720,0.25,0
LEND_02837,-89.5509,69.071,3.79,0.185,1.23,1230,0.316,0
LEND_02838,-82.3899,-42.095,3.98,0.143,0.71,710,0.201,0
LEND_02839,-86.2828,132.8757,3.8,0.184,1.27,1270,0.323,0
LEND_02840,-86.0754,24.5949,3.88,0.165,0.36,360,0.148,0
LEND_02841,-82.4574,-21.7772,3.92,0.158,1.03,1030,0.266,0
LEND_02842,-80.8157,-155.7934,3.61,0.225,1.01,1010,0.296,0
LEND_02843,-80.4907,-12.7118,3.79,0.185,0.85,850,0.247,0
LEND_02844,-84.2288,115.4649,3.52,0.243,0.45,450,0.203,0
LEND_02845,-86.4288,41.2348,3.6,0.225,1.76,1760,0.432,0
LEND_02846,-82.1245,119.5785,3.86,0.17,1.1,1100,0.285,0
LEND_02847,-87.49,-2.1558,3.9,0.161,1.85,1850,0.417,0
LEND_02848,-84.3593,-137.3538,3.6,0.225,1.89,1890,0.456,0
LEND_02849,-86.4142,-175.0897,4.03,0.134,0.71,710,0.196,0
LEND_02850,-83.4337,-70.841,3.76,0.191,1.1,1100,0.296,0
LEND_02851,-87.596,71.2766,4.14,0.109,1.67,1670,0.358,0
LEND_02852,-88.0841,104.4936,3.77,0.189,1.25,1250,0.322,0
LEND_02853,-80.8176,-73.529,3.6,0.225,1.92,1920,0.461,0
LEND_02854,-88.982,-1.5646,4.03,0.133,1.39,1390,0.319,0
LEND_02855,-84.9404,-28.3972,3.9,0.162,1.5,1500,0.354,0
LEND_02856,-87.7915,-32.2118,3.77,0.189,1.8,1800,0.422,0
LEND_02857,-89.6107,-96.7145,3.75,0.194,0.53,530,0.193,0
LEND_02858,-89.6398,-130.9064,3.61,0.225,1.41,1410,0.369,0
LEND_02859,-88.2478,-109.1921,3.74,0.196,0.46,460,0.182,0
LEND_02860,-81.3323,-160.0803,3.52,0.243,0.8,800,0.267,0
LEND_02861,-87.1752,-108.6729,3.85,0.172,0.7,700,0.213,0
LEND_02862,-80.4954,-176.6877,4.13,0.112,1.38,1380,0.307,0
LEND_02863,-84.1838,45.813,4.06,0.128,1.9,1900,0.409,0
LEND_02864,-85.6339,-66.1049,3.52,0.243,0.55,550,0.222,0
LEND_02865,-84.1991,170.3321,4.12,0.115,1.76,1760,0.377,0
LEND_02866,-84.833,-110.2619,3.82,0.179,0.57,570,0.193,0
LEND_02867,-82.4122,-55.5017,3.63,0.219,0.66,660,0.229,0
LEND_02868,-87.175,-51.1772,4.03,0.134,2.04,2040,0.438,0
LEND_02869,-86.4695,-176.9575,3.73,0.199,0.32,320,0.158,0
LEND_02870,-81.0591,122.1149,3.68,0.209,0.67,670,0.226,0
LEND_02871,-80.5354,-168.482,3.61,0.223,0.71,710,0.241,0
LEND_02872,-81.0744,158.4647,3.84,0.174,0.84,840,0.24,0
LEND_02873,-85.8055,141.1468,3.57,0.233,0.99,990,0.297,0
LEND_02874,-82.1963,12.7879,4.05,0.129,0.5,500,0.155,0
LEND_02875,-85.2366,15.6944,3.83,0.176,1.19,1190,0.305,0
LEND_02876,-85.0246,55.3601,3.17,0.319,4.31,4310,0.943,1
LEND_02877,-87.9532,-40.662,3.5,0.247,1.49,1490,0.394,0
LEND_02878,-84.0887,53.0,4.07,0.124,1.95,1950,0.417,0
LEND_02879,-88.1386,-163.8834,3.84,0.173,0.87,870,0.245,0
LEND_02880,-86.6844,-160.5429,3.81,0.181,1.34,1340,0.334,0
LEND_02881,-81.4497,-15.397,4.03,0.133,1.01,1010,0.25,0
LEND_02882,-87.9292,17.864,3.54,0.238,0.38,380,0.188,0
LEND_02883,-89.2884,139.6144,3.76,0.192,1.86,1860,0.434,0
LEND_02884,-89.3099,-142.3222,3.9,0.161,1.51,1510,0.355,0
LEND_02885,-80.5922,116.1533,3.82,0.178,0.3,300,0.144,0
LEND_02886,-84.9308,-104.383,3.63,0.22,0.77,770,0.25,0
LEND_02887,-85.9059,-38.1299,3.71,0.202,0.89,890,0.263,0
LEND_02888,-81.8912,-66.0231,3.71,0.202,1.84,1840,0.436,0
LEND_02889,-81.6417,-35.9441,4.19,0.098,1.75,1750,0.367,0
LEND_02890,-86.6781,-125.8216,3.73,0.198,1.05,1050,0.29,0
LEND_02891,-83.0638,1.2852,3.64,0.216,0.6,600,0.217,0
LEND_02892,-82.2888,108.5913,4.08,0.123,1.03,1030,0.249,0
LEND_02893,-83.4535,-21.0478,3.79,0.184,1.84,1840,0.427,0
LEND_02894,-88.484,-3.3791,3.81,0.18,1.16,1160,0.301,0
LEND_02895,-81.2412,125.5563,3.88,0.165,0.52,520,0.177,0
LEND_02896,-84.6091,74.1809,3.92,0.158,0.37,370,0.146,0
LEND_02897,-87.1753,-3.4364,3.91,0.158,0.93,930,0.248,0
LEND_02898,-85.7477,-87.2296,3.52,0.242,0.58,580,0.227,0
LEND_02899,-89.6243,138.5736,4.07,0.124,1.72,1720,0.375,0
LEND_02900,-88.7213,27.7273,3.64,0.218,0.83,830,0.26,0
LEND_02901,-82.3445,-100.3869,3.7,0.203,1.97,1970,0.46,0
LEND_02902,-89.9999,-83.1169,3.62,0.221,1.47,1470,0.378,0
LEND_02903,-85.8343,109.1279,4.04,0.132,1.05,1050,0.257,0
LEND_02904,-84.7749,-164.1076,3.91,0.159,1.46,1460,0.345,0
LEND_02905,-89.4537,177.1532,4.03,0.134,0.86,860,0.223,0
LEND_02906,-80.2692,-133.0734,3.96,0.149,0.57,570,0.178,0
LEND_02907,-87.7387,106.5847,3.57,0.232,2.13,2130,0.503,0
LEND_02908,-86.958,-37.8809,3.71,0.202,1.37,1370,0.35,0
LEND_02909,-86.9606,-2.8022,3.86,0.171,0.31,310,0.142,0
LEND_02910,-87.6958,137.0342,3.71,0.201,0.89,890,0.263,0
LEND_02911,-89.9853,-31.352,3.65,0.216,0.6,600,0.217,0
LEND_02912,-82.7066,13.4978,3.18,0.315,5.0,5000,0.98,1
LEND_02913,-80.3315,-162.2521,4.02,0.135,0.41,410,0.142,0
LEND_02914,-87.7571,-179.1549,3.74,0.195,0.77,770,0.238,0
LEND_02915,-83.3695,-91.872,4.04,0.132,1.6,1600,0.357,0
LEND_02916,-82.581,65.0099,3.94,0.153,1.86,1860,0.415,0
LEND_02917,-81.5157,-136.3446,3.5,0.247,0.96,960,0.298,0
LEND_02918,-85.7737,-139.0457,3.77,0.19,1.29,1290,0.33,0
LEND_02919,-86.9707,-32.0542,3.7,0.204,0.38,380,0.171,0
LEND_02920,-86.747,53.2213,3.65,0.215,0.47,470,0.193,0
LEND_02921,-82.8738,76.3459,3.68,0.209,1.35,1350,0.35,0
LEND_02922,-81.8322,-115.7578,4.16,0.105,1.9,1900,0.398,0
LEND_02923,-88.1839,-151.3483,3.84,0.174,0.47,470,0.173,0
LEND_02924,-86.2906,158.5429,4.09,0.12,1.1,1100,0.26,0
LEND_02925,-80.9806,-86.1601,3.65,0.215,2.14,2140,0.497,0
LEND_02926,-81.9331,127.2047,3.62,0.221,1.7,1700,0.42,0
LEND_02927,-80.1514,130.8569,4.12,0.114,0.68,680,0.18,0
LEND_02928,-82.4575,98.1081,3.85,0.173,0.84,840,0.239,0
LEND_02929,-86.068,-119.2199,4.13,0.113,2.1,2100,0.438,0
LEND_02930,-84.0936,115.8485,3.54,0.238,0.72,720,0.25,0
LEND_02931,-83.3899,96.9302,4.14,0.109,1.14,1140,0.262,0
LEND_02932,-89.2154,34.8203,3.79,0.185,0.98,980,0.271,0
LEND_02933,-84.555,-58.6073,3.61,0.224,1.23,1230,0.336,0
LEND_02934,-82.9068,-85.4969,3.98,0.144,0.75,750,0.209,0
LEND_02935,-88.3268,-136.1199,4.06,0.127,1.57,1570,0.349,0
LEND_02936,-82.1937,3.5125,3.53,0.24,0.75,750,0.256,0
LEND_02937,-84.1623,30.6939,4.19,0.099,1.44,1440,0.311,0
LEND_02938,-80.4778,-50.638,3.99,0.142,0.98,980,0.249,0
LEND_02939,-89.5758,-8.8707,3.72,0.199,0.78,780,0.241,0
LEND_02940,-87.3467,-49.1348,3.61,0.225,1.62,1620,0.407,0
LEND_02941,-83.9845,50.7622,3.77,0.188,2.13,2130,0.481,0
