sample_id,latitude_deg,longitude_deg,lroc_wac_albedo,optical_maturation_omat,boulder_density_per_100m2,max_boulder_diameter_m,crater_density_per_km2,landing_hazard_index,nac_high_res_coverage
LROC_02786,-80.3937,-56.9036,0.16,0.176,0.64,1.45,36,0.221,1
LROC_02787,-88.0307,152.7186,0.181,0.173,0.88,1.41,73,0.398,1
LROC_02788,-80.4857,-171.2192,0.203,0.158,0.18,0.75,19,0.098,0
LROC_02789,-80.0518,29.313,0.177,0.169,0.95,1.71,32,0.242,1
LROC_02790,-82.8828,17.6157,0.177,0.181,0.66,1.05,25,0.179,1
LROC_02791,-80.1886,-101.0447,0.198,0.169,0.71,1.06,22,0.173,1
LROC_02792,-84.3046,-25.6005,0.201,0.163,0.27,0.99,34,0.168,1
LROC_02793,-87.4046,54.815,0.184,0.173,0.13,0.71,89,0.372,0
LROC_02794,-85.63,81.7672,0.195,0.161,0.73,1.44,73,0.38,1
LROC_02795,-84.0644,-179.7419,0.169,0.19,0.66,1.03,39,0.235,0
LROC_02796,-89.2692,157.2672,0.206,0.198,0.31,0.87,72,0.325,1
LROC_02797,-83.7766,-120.7709,0.217,0.149,0.26,0.75,33,0.163,1
LROC_02798,-80.1882,-95.911,0.193,0.179,0.32,1.06,16,0.102,1
LROC_02799,-88.0989,-85.1496,0.154,0.191,0.5,0.96,72,0.348,0
LROC_02800,-82.074,-166.3848,0.177,0.19,2.76,3.11,80,0.651,1
LROC_02801,-80.921,-135.7012,0.194,0.183,1.08,1.78,21,0.214,1
LROC_02802,-80.563,175.086,0.179,0.183,1.43,2.14,65,0.432,1
LROC_02803,-80.3986,-66.522,0.204,0.168,0.53,1.24,47,0.252,1
LROC_02804,-84.7854,-138.4916,0.194,0.166,0.56,1.12,89,0.423,1
LROC_02805,-80.2269,-141.4831,0.174,0.17,0.17,0.84,27,0.128,1
LROC_02806,-82.4269,79.0056,0.185,0.175,0.96,1.61,24,0.211,1
LROC_02807,-88.3833,127.6447,0.172,0.163,0.41,1.21,73,0.341,1
LROC_02808,-85.231,-87.4972,0.182,0.169,1.02,1.76,52,0.33,1
LROC_02809,-82.8167,-172.4726,0.177,0.197,0.39,1.22,34,0.183,1
LROC_02810,-87.5266,-99.6876,0.203,0.17,0.09,0.89,28,0.123,1
LROC_02811,-83.5938,-159.6544,0.217,0.176,0.14,0.6,54,0.233,1
LROC_02812,-83.334,-142.7778,0.164,0.208,1.25,1.9,21,0.234,0
LROC_02813,-88.373,-24.6571,0.156,0.187,0.22,1.01,83,0.358,1
LROC_02814,-84.3491,-97.2294,0.181,0.182,0.23,1.05,20,0.108,0
LROC_02815,-82.2837,5.7405,0.162,0.183,1.99,2.65,54,0.455,1
LROC_02816,-85.011,-88.7422,0.186,0.164,0.8,1.37,67,0.364,0
LROC_02817,-89.879,158.5934,0.196,0.158,0.09,0.81,23,0.103,1
LROC_02818,-89.9096,146.1398,0.207,0.179,0.12,0.51,79,0.33,1
LROC_02819,-86.4297,24.0502,0.188,0.179,0.24,0.9,34,0.165,1
LROC_02820,-80.7381,-52.4074,0.182,0.206,0.68,1.25,20,0.162,0
LROC_02821,-87.7132,-42.7871,0.155,0.205,1.05,1.83,91,0.49,1
LROC_02822,-83.6564,-31.7332,0.185,0.166,0.24,1.07,53,0.241,0
LROC_02823,-87.7792,81.9286,0.186,0.189,1.53,2.18,35,0.324,1
LROC_02824,-86.7833,-17.41,0.195,0.168,0.09,0.51,51,0.215,1
LROC_02825,-81.5196,128.4228,0.174,0.2,0.17,0.75,26,0.124,0
LROC_02826,-82.7114,159.8741,0.178,0.173,2.64,3.12,84,0.653,1
LROC_02827,-89.046,-59.0594,0.163,0.171,0.11,0.51,29,0.129,1
LROC_02828,-85.713,21.85,0.151,0.18,1.64,1.99,35,0.337,1
LROC_02829,-89.7083,-145.7796,0.168,0.173,0.91,1.66,60,0.349,1
LROC_02830,-85.1911,-107.8311,0.161,0.175,0.06,0.52,85,0.347,1
LROC_02831,-83.3757,-31.1523,0.19,0.166,0.5,0.88,24,0.156,0
LROC_02832,-88.815,-105.767,0.177,0.193,0.55,1.19,80,0.386,1
LROC_02833,-87.1112,135.5618,0.177,0.207,2.02,2.69,90,0.602,1
LROC_02834,-86.0216,-123.0169,0.17,0.164,0.41,1.19,53,0.261,1
LROC_02835,-80.8047,-15.9621,0.137,0.217,0.44,1.28,36,0.197,1
LROC_02836,-80.0674,38.0517,0.208,0.159,0.09,0.86,56,0.235,1
LROC_02837,-89.5509,69.071,0.17,0.189,0.76,1.3,20,0.171,1
LROC_02838,-82.3899,-42.095,0.179,0.155,0.18,1.04,66,0.286,1
LROC_02839,-86.2828,132.8757,0.163,0.195,0.06,0.67,51,0.211,0
LROC_02840,-86.0754,24.5949,0.2,0.14,4.34,4.48,20,0.601,0
LROC_02841,-82.4574,-21.7772,0.187,0.181,0.24,0.84,87,0.377,1
LROC_02842,-80.8157,-155.7934,0.173,0.186,0.11,0.91,43,0.185,0
LROC_02843,-80.4907,-12.7118,0.179,0.182,0.9,1.67,83,0.44,1
LROC_02844,-84.2288,115.4649,0.21,0.154,1.29,1.74,65,0.415,1
LROC_02845,-86.4288,41.2348,0.184,0.185,0.05,0.68,91,0.37,1
LROC_02846,-82.1245,119.5785,0.182,0.184,0.08,0.92,41,0.174,0
LROC_02847,-87.49,-2.1558,0.171,0.18,0.07,0.49,51,0.212,1
LROC_02848,-84.3593,-137.3538,0.157,0.199,0.05,0.84,60,0.246,1
LROC_02849,-86.4142,-175.0897,0.183,0.176,0.81,1.36,39,0.253,1
LROC_02850,-83.4337,-70.841,0.19,0.182,0.67,1.19,51,0.284,1
LROC_02851,-87.596,71.2766,0.201,0.168,0.82,1.36,37,0.246,1
LROC_02852,-88.0841,104.4936,0.151,0.195,0.53,1.09,40,0.224,0
LROC_02853,-80.8176,-73.529,0.168,0.193,1.28,1.93,90,0.514,1
LROC_02854,-88.982,-1.5646,0.176,0.175,0.59,1.39,66,0.335,1
LROC_02855,-84.9404,-28.3972,0.185,0.158,1.88,2.34,17,0.294,1
LROC_02856,-87.7915,-32.2118,0.183,0.182,0.5,1.27,87,0.408,0
LROC_02857,-89.6107,-96.7145,0.183,0.195,1.17,1.82,93,0.512,0
LROC_02858,-89.6398,-130.9064,0.191,0.179,0.39,0.92,86,0.391,1
LROC_02859,-88.2478,-109.1921,0.171,0.188,0.43,1.08,42,0.22,0
LROC_02860,-81.3323,-160.0803,0.199,0.17,1.42,2.01,94,0.546,1
LROC_02861,-87.1752,-108.6729,0.192,0.185,0.09,0.49,48,0.203,1
LROC_02862,-80.4954,-176.6877,0.18,0.176,0.62,1.16,79,0.39,0
LROC_02863,-84.1838,45.813,0.209,0.159,0.97,1.77,43,0.288,1
LROC_02864,-85.6339,-66.1049,0.208,0.183,1.04,1.65,18,0.197,0
LROC_02865,-84.1991,170.3321,0.199,0.162,0.67,1.17,82,0.408,0
LROC_02866,-84.833,-110.2619,0.14,0.21,0.45,0.93,76,0.358,1
LROC_02867,-82.4122,-55.5017,0.209,0.183,0.23,0.71,52,0.236,1
LROC_02868,-87.175,-51.1772,0.197,0.18,1.8,2.22,81,0.54,1
LROC_02869,-86.4695,-176.9575,0.215,0.145,0.35,0.81,16,0.106,1
LROC_02870,-81.0591,122.1149,0.204,0.169,1.2,1.55,90,0.504,1
LROC_02871,-80.5354,-168.482,0.209,0.163,0.05,0.63,58,0.238,0
LROC_02872,-81.0744,158.4647,0.198,0.163,0.2,0.88,93,0.396,0
LROC_02873,-85.8055,141.1468,0.205,0.17,0.32,0.76,46,0.222,1
LROC_02874,-82.1963,12.7879,0.215,0.175,0.84,1.18,17,0.169,1
LROC_02875,-85.2366,15.6944,0.188,0.169,0.29,0.68,31,0.159,1
LROC_02876,-85.0246,55.3601,0.161,0.185,0.05,0.58,26,0.11,1
LROC_02877,-87.9532,-40.662,0.18,0.175,0.14,0.62,78,0.329,1
LROC_02878,-84.0887,53.0,0.191,0.192,0.22,0.87,77,0.334,0
LROC_02879,-88.1386,-163.8834,0.186,0.172,0.15,0.76,92,0.386,1
LROC_02880,-86.6844,-160.5429,0.166,0.167,0.17,0.72,86,0.364,1
LROC_02881,-81.4497,-15.397,0.161,0.164,1.1,1.81,55,0.352,1
LROC_02882,-87.9292,17.864,0.174,0.187,0.4,1.01,16,0.112,1
LROC_02883,-89.2884,139.6144,0.197,0.16,0.39,0.8,67,0.315,1
LROC_02884,-89.3099,-142.3222,0.209,0.176,2.55,2.84,48,0.498,0
LROC_02885,-80.5922,116.1533,0.199,0.15,0.44,1.28,88,0.405,1
LROC_02886,-84.9308,-104.383,0.201,0.161,1.97,2.66,54,0.452,0
LROC_02887,-85.9059,-38.1299,0.184,0.157,0.27,0.77,85,0.372,1
LROC_02888,-81.8912,-66.0231,0.159,0.195,0.38,0.83,79,0.362,1
LROC_02889,-81.6417,-35.9441,0.178,0.19,0.38,0.99,69,0.322,1
LROC_02890,-86.6781,-125.8216,0.181,0.184,0.59,1.17,88,0.423,1
LROC_02891,-83.0638,1.2852,0.178,0.164,0.66,1.2,65,0.339,1
LROC_02892,-82.2888,108.5913,0.186,0.165,0.21,0.85,19,0.101,0
LROC_02893,-83.4535,-21.0478,0.192,0.177,1.18,1.58,70,0.422,1
LROC_02894,-88.484,-3.3791,0.198,0.146,0.51,0.92,35,0.201,1
LROC_02895,-81.2412,125.5563,0.181,0.175,0.05,0.73,72,0.294,1
LROC_02896,-84.6091,74.1809,0.156,0.213,0.67,1.47,87,0.428,1
LROC_02897,-87.1753,-3.4364,0.178,0.177,1.2,1.55,45,0.324,1
LROC_02898,-85.7477,-87.2296,0.186,0.154,0.22,0.95,60,0.266,0
LROC_02899,-89.6243,138.5736,0.203,0.16,0.05,0.66,41,0.17,1
LROC_02900,-88.7213,27.7273,0.176,0.171,1.23,1.65,84,0.484,1
LROC_02901,-82.3445,-100.3869,0.193,0.205,2.81,3.36,45,0.517,1
LROC_02902,-89.9999,-83.1169,0.189,0.2,0.06,0.68,55,0.227,1
LROC_02903,-85.8343,109.1279,0.186,0.187,2.09,2.57,59,0.487,1
LROC_02904,-84.7749,-164.1076,0.199,0.165,0.33,0.92,50,0.24,1
LROC_02905,-89.4537,177.1532,0.175,0.199,2.13,2.36,16,0.32,1
LROC_02906,-80.2692,-133.0734,0.176,0.164,0.78,1.4,76,0.398,1
LROC_02907,-87.7387,106.5847,0.185,0.193,1.66,2.1,35,0.339,0
LROC_02908,-86.958,-37.8809,0.175,0.195,1.16,1.49,48,0.331,0
LROC_02909,-86.9606,-2.8022,0.193,0.171,0.05,0.74,27,0.114,0
LROC_02910,-87.6958,137.0342,0.174,0.199,0.05,0.45,33,0.138,1
LROC_02911,-89.9853,-31.352,0.188,0.169,0.56,1.01,47,0.255,0
LROC_02912,-82.7066,13.4978,0.183,0.159,0.1,0.88,63,0.264,1
LROC_02913,-80.3315,-162.2521,0.188,0.19,0.46,0.83,17,0.123,1
LROC_02914,-87.7571,-179.1549,0.178,0.179,2.32,2.81,52,0.486,1
LROC_02915,-83.3695,-91.872,0.18,0.188,0.26,1.11,85,0.371,1
LROC_02916,-82.581,65.0099,0.186,0.204,0.5,0.94,29,0.176,1
LROC_02917,-81.5157,-136.3446,0.188,0.165,0.36,0.93,52,0.251,1
LROC_02918,-85.7737,-139.0457,0.185,0.175,0.75,1.36,39,0.246,0
LROC_02919,-86.9707,-32.0542,0.211,0.189,0.16,0.77,75,0.319,1
LROC_02920,-86.747,53.2213,0.17,0.194,0.23,0.92,64,0.284,1
LROC_02921,-82.8738,76.3459,0.184,0.167,1.47,1.93,24,0.272,1
LROC_02922,-81.8322,-115.7578,0.161,0.173,1.25,1.6,64,0.406,1
LROC_02923,-88.1839,-151.3483,0.191,0.166,1.17,1.5,56,0.364,1
LROC_02924,-86.2906,158.5429,0.168,0.173,1.11,1.77,85,0.473,1
LROC_02925,-80.9806,-86.1601,0.181,0.182,0.46,0.93,66,0.319,1
LROC_02926,-81.9331,127.2047,0.179,0.181,0.98,1.71,60,0.358,1
LROC_02927,-80.1514,130.8569,0.189,0.179,0.37,1.1,54,0.26,0
LROC_02928,-82.4575,98.1081,0.177,0.168,0.08,0.5,72,0.298,1
LROC_02929,-86.068,-119.2199,0.176,0.18,0.37,0.83,38,0.196,0
LROC_02930,-84.0936,115.8485,0.207,0.136,0.13,0.66,83,0.348,0
LROC_02931,-83.3899,96.9302,0.189,0.177,0.37,1.03,54,0.26,1
LROC_02932,-89.2154,34.8203,0.177,0.198,0.26,1.04,34,0.167,0
LROC_02933,-84.555,-58.6073,0.181,0.157,0.69,1.05,43,0.255,1
LROC_02934,-82.9068,-85.4969,0.21,0.173,0.34,0.83,51,0.245,1
LROC_02935,-88.3268,-136.1199,0.181,0.169,0.92,1.42,34,0.246,1
LROC_02936,-82.1937,3.5125,0.175,0.193,0.54,0.98,32,0.193,1
LROC_02937,-84.1623,30.6939,0.175,0.184,1.89,2.37,18,0.299,1
LROC_02938,-80.4778,-50.638,0.177,0.186,0.07,0.7,25,0.108,1
LROC_02939,-89.5758,-8.8707,0.176,0.182,0.87,1.34,78,0.416,1
LROC_02940,-87.3467,-49.1348,0.166,0.205,0.84,1.41,66,0.365,1
LROC_02941,-83.9845,50.7622,0.168,0.19,2.26,2.61,57,0.499,1
LROC_02942,-87.0344,144.4533,0.173,0.172,0.35,0.89,28,0.154,1
LROC_02943,-82.8558,-120.9887,0.194,0.174,0.27,0.78,59,0.268,0
LROC_02944,-82.4099,-42.6928,0.179,0.174,0.14,0.8,42,0.185,1
LROC_02945,-88.9748,-129.2873,0.182,0.181,0.23,0.83,18,0.1,1
LROC_02946,-84.8615,44.9798,0.204,0.162,0.52,0.97,30,0.182,1
LROC_02947,-84.9111,82.3934,0.204,0.158,1.36,1.63,52,0.371,1
LROC_02948,-86.3072,155.4886,0.181,0.182,0.25,0.7,77,0.338,1
LROC_02949,-80.6708,-79.6061,0.176,0.182,0.13,0.54,37,0.164,1
LROC_02950,-81.7249,162.076,0.172,0.199,0.24,0.83,91,0.393,1
LROC_02951,-83.0279,-157.2254,0.195,0.166,0.08,0.58,34,0.146,1
LROC_02952,-82.8567,37.085,0.182,0.148,1.96,2.37,83,0.567,1
LROC_02953,-85.3828,-159.4322,0.179,0.174,1.55,1.96,35,0.326,0
LROC_02954,-80.7901,141.7587,0.173,0.158,0.28,0.92,56,0.258,1
LROC_02955,-83.054,10.7313,0.173,0.188,0.21,0.95,83,0.357,1
LROC_02956,-82.7102,60.9654,0.19,0.149,1.77,2.23,28,0.324,1
LROC_02957,-81.3831,119.3666,0.165,0.171,0.05,0.48,84,0.342,0
LROC_02958,-87.2593,-125.8882,0.2,0.165,0.69,1.03,19,0.159,1
LROC_02959,-81.9293,-166.107,0.177,0.204,1.86,2.18,38,0.375,1
LROC_02960,-88.0476,136.3972,0.183,0.162,0.53,1.09,43,0.236,1
LROC_02961,-86.5466,-66.624,0.165,0.186,0.05,0.47,16,0.07,1
LROC_02962,-86.6439,-133.5676,0.185,0.185,0.19,0.73,20,0.103,1
LROC_02963,-80.2147,-11.354,0.18,0.201,1.92,2.57,48,0.422,1
LROC_02964,-81.4346,35.3902,0.184,0.189,0.05,0.49,90,0.366,0
LROC_02965,-82.9883,-168.8506,0.207,0.183,0.38,1.22,36,0.19,1
LROC_02966,-82.7294,-81.0376,0.188,0.188,1.17,1.88,18,0.212,1
LROC_02967,-84.3793,-168.192,0.173,0.164,1.37,2.05,20,0.244,1
LROC_02968,-80.5291,-28.6793,0.174,0.187,0.49,1.27,81,0.383,1
LROC_02969,-85.0374,142.236,0.194,0.185,0.2,0.62,91,0.388,1
LROC_02970,-86.1948,173.7549,0.204,0.154,0.69,1.1,77,0.391,1
LROC_02971,-88.3696,49.3371,0.189,0.166,0.23,0.67,87,0.376,1
LROC_02972,-82.1379,-121.8104,0.195,0.16,0.22,0.65,82,0.354,1
LROC_02973,-82.6556,146.1058,0.194,0.184,1.24,1.68,48,0.341,1
LROC_02974,-86.1564,5.8492,0.206,0.166,0.13,0.93,86,0.36,1
LROC_02975,-89.7481,-124.6502,0.156,0.185,0.05,0.57,48,0.198,1
LROC_02976,-81.61,151.8216,0.195,0.153,0.31,0.8,71,0.321,1
LROC_02977,-89.8858,92.6889,0.2,0.169,0.51,1.2,51,0.265,0
LROC_02978,-82.963,83.4139,0.165,0.177,0.92,1.28,20,0.19,0
LROC_02979,-80.2974,75.3051,0.172,0.186,1.14,1.61,85,0.477,1
LROC_02980,-85.6234,-107.8777,0.172,0.165,0.82,1.29,59,0.334,1
LROC_02981,-87.6503,-104.0376,0.174,0.184,0.74,1.49,55,0.309,1
LROC_02982,-82.9513,67.7855,0.178,0.173,0.82,1.4,19,0.174,0
LROC_02983,-81.8287,-100.8998,0.189,0.156,0.24,0.94,74,0.325,1
LROC_02984,-84.5357,-22.0782,0.198,0.151,0.36,0.79,81,0.367,1
LROC_02985,-80.3296,101.5207,0.201,0.152,0.72,1.51,31,0.21,0
LROC_02986,-89.4833,102.2229,0.172,0.18,0.05,0.61,79,0.322,1
LROC_02987,-84.952,-16.8258,0.172,0.184,0.26,0.99,69,0.307,0
LROC_02988,-82.8155,105.1884,0.205,0.172,0.39,1.23,23,0.139,1
LROC_02989,-81.3736,121.9038,0.195,0.177,0.57,1.17,18,0.14,1
LROC_02990,-88.2074,55.7193,0.186,0.165,0.5,1.1,56,0.284,1
LROC_02991,-82.0,-97.7667,0.192,0.189,0.95,1.31,60,0.354,0
LROC_02992,-84.4729,-81.3558,0.185,0.17,0.48,1.03,88,0.41,0
LROC_02993,-86.0345,-66.6572,0.193,0.18,1.76,2.41,15,0.271,0
LROC_02994,-88.6828,-137.9505,0.18,0.177,0.36,0.79,31,0.167,1
LROC_02995,-81.347,-81.6625,0.189,0.181,0.56,1.36,93,0.439,1
LROC_02996,-88.4273,-104.5731,0.162,0.184,0.05,0.78,21,0.09,1
LROC_02997,-86.9021,-16.0817,0.175,0.187,0.28,0.86,19,0.11,1
LROC_02998,-87.0995,147.0375,0.175,0.181,1.51,2.03,66,0.445,1
LROC_02999,-81.2859,-142.3871,0.179,0.192,0.3,0.75,67,0.304,0
LROC_03000,-83.273,79.2965,0.171,0.171,0.22,0.71,17,0.094,1
LROC_03001,-82.0332,67.4219,0.177,0.154,0.59,1.07,76,0.375,1
LROC_03002,-87.4953,-145.5285,0.162,0.172,0.06,0.65,46,0.191,1
LROC_03003,-83.7513,152.1261,0.193,0.189,0.57,1.37,16,0.132,1
LROC_03004,-84.2825,24.65,0.184,0.175,0.27,0.83,94,0.408,1
LROC_03005,-81.6717,-49.0588,0.159,0.19,0.36,0.99,67,0.311,1
LROC_03006,-80.9391,92.3539,0.172,0.167,1.18,1.54,26,0.246,1
LROC_03007,-89.8784,-87.3484,0.19,0.175,0.81,1.5,19,0.173,1
LROC_03008,-83.2598,69.6635,0.177,0.165,0.44,1.08,18,0.125,1
LROC_03009,-89.4816,-165.704,0.175,0.168,0.65,1.2,70,0.358,0
LROC_03010,-84.5114,122.1869,0.184,0.171,1.09,1.85,94,0.507,1
LROC_03011,-87.1237,-18.6585,0.19,0.181,1.03,1.77,78,0.436,1
LROC_03012,-86.9322,49.2094,0.163,0.195,0.15,0.86,59,0.254,1
LROC_03013,-86.4704,-100.3544,0.193,0.182,0.27,1.1,74,0.328,1
LROC_03014,-83.7871,63.7465,0.173,0.158,0.32,0.97,34,0.174,1
LROC_03015,-86.6595,98.0065,0.185,0.177,0.16,0.96,67,0.287,1
LROC_03016,-82.673,-9.6433,0.184,0.174,0.05,0.65,87,0.354,1
LROC_03017,-85.9547,42.3817,0.177,0.157,0.14,0.57,30,0.137,1
LROC_03018,-89.3165,-15.7227,0.17,0.184,1.24,2.01,44,0.325,1
LROC_03019,-82.1624,141.8729,0.181,0.175,0.59,1.01,34,0.207,1
LROC_03020,-87.1424,-0.7671,0.209,0.174,0.31,0.8,66,0.301,1
LROC_03021,-85.6723,123.0511,0.165,0.187,0.7,1.11,50,0.284,1
LROC_03022,-83.1456,108.4867,0.21,0.157,1.01,1.48,36,0.265,1
LROC_03023,-86.6754,-32.2183,0.181,0.192,0.33,0.84,15,0.1,1
LROC_03024,-89.4341,-97.1696,0.186,0.143,0.47,1.12,35,0.196,1
LROC_03025,-86.2608,-33.8104,0.169,0.183,0.05,0.94,62,0.254,0
LROC_03026,-80.5555,117.4383,0.173,0.156,0.68,1.04,86,0.426,1
LROC_03027,-83.5827,-98.0523,0.177,0.167,0.33,1.09,19,0.116,1
LROC_03028,-83.2852,8.7971,0.169,0.192,0.43,0.85,54,0.268,1
LROC_03029,-83.6772,110.1948,0.182,0.159,0.41,0.78,93,0.421,1
LROC_03030,-88.0101,-52.7481,0.179,0.158,0.75,1.39,59,0.326,1
LROC_03031,-85.8167,51.1955,0.213,0.2,0.64,1.41,45,0.257,1
LROC_03032,-82.4906,-91.5726,0.168,0.164,0.41,0.86,29,0.165,0
LROC_03033,-88.9863,-140.6594,0.187,0.201,0.05,0.62,72,0.294,1
LROC_03034,-87.2215,105.9783,0.189,0.172,0.73,1.14,67,0.356,1
LROC_03035,-87.2368,-144.3713,0.169,0.176,1.59,2.28,59,0.427,0
LROC_03036,-85.6798,-82.3027,0.195,0.181,1.1,1.53,81,0.456,1
LROC_03037,-80.1963,127.8394,0.179,0.199,3.0,3.32,56,0.584,0
LROC_03038,-89.325,-55.2711,0.148,0.176,0.11,0.95,38,0.165,1
LROC_03039,-84.813,170.2963,0.195,0.165,0.19,0.85,52,0.231,1
LROC_03040,-88.2064,172.7044,0.168,0.197,0.58,1.39,65,0.33,1
LROC_03041,-80.2932,-83.4206,0.169,0.188,0.2,1.04,38,0.176,0
LROC_03042,-88.867,-165.2478,0.195,0.189,0.05,0.68,91,0.37,1
LROC_03043,-85.964,73.8228,0.18,0.187,0.39,1.04,47,0.235,0
LROC_03044,-82.6212,-17.6449,0.199,0.198,0.25,0.74,33,0.162,1
LROC_03045,-82.9545,-143.729,0.203,0.171,0.23,1.1,39,0.184,1
LROC_03046,-85.7727,74.7082,0.175,0.185,2.3,2.61,84,0.612,1
LROC_03047,-86.5348,-168.777,0.197,0.176,0.2,0.97,63,0.276,1
LROC_03048,-86.0239,133.2708,0.174,0.18,0.1,0.65,31,0.136,1
LROC_03049,-87.3572,-130.0851,0.218,0.175,0.1,0.65,35,0.152,1
LROC_03050,-87.9467,-134.1677,0.175,0.185,1.23,1.56,57,0.376,1
LROC_03051,-85.1696,-116.758,0.2,0.182,0.94,1.53,90,0.473,0
LROC_03052,-87.3147,165.6959,0.198,0.185,0.1,0.61,91,0.376,1
LROC_03053,-87.1254,69.541,0.19,0.181,0.19,0.65,36,0.167,1
LROC_03054,-83.4324,108.4938,0.175,0.189,1.03,1.44,77,0.432,1
LROC_03055,-80.3146,-36.8514,0.183,0.162,0.24,0.74,38,0.181,0
LROC_03056,-83.9636,-58.9274,0.153,0.183,2.99,3.34,47,0.547,1
LROC_03057,-89.2302,-95.5858,0.188,0.188,0.58,1.11,81,0.394,0
LROC_03058,-89.2442,-6.9667,0.19,0.196,0.16,0.58,31,0.143,1
LROC_03059,-80.4858,18.6583,0.187,0.147,1.47,1.99,62,0.424,0
LROC_03060,-87.0271,47.4389,0.14,0.188,0.29,1.05,58,0.267,1
LROC_03061,-89.0793,-87.4373,0.166,0.186,0.26,0.92,39,0.187,1
LROC_03062,-84.0096,161.5155,0.174,0.169,0.3,1.16,86,0.38,0
LROC_03063,-83.7635,-118.8869,0.189,0.163,1.1,1.44,74,0.428,1
LROC_03064,-83.515,167.6351,0.189,0.182,0.14,0.94,43,0.189,1
LROC_03065,-87.326,-174.6518,0.182,0.202,0.36,0.98,26,0.147,1
LROC_03066,-89.8489,-6.7948,0.195,0.142,0.05,0.71,23,0.098,1
LROC_03067,-80.3498,-59.9876,0.17,0.181,1.31,1.84,67,0.425,1
LROC_03068,-87.4911,-18.3156,0.194,0.18,0.31,0.84,75,0.337,1
LROC_03069,-83.2397,25.4392,0.192,0.185,0.21,0.75,45,0.205,1
LROC_03070,-82.9337,-23.1879,0.191,0.179,0.65,1.3,62,0.326,1
LROC_03071,-83.8999,-30.6551,0.182,0.205,0.92,1.25,93,0.482,0
LROC_03072,-86.8709,83.7804,0.212,0.165,1.26,1.83,61,0.395,0
LROC_03073,-87.289,66.9155,0.192,0.193,0.32,1.05,47,0.226,0
LROC_03074,-84.0233,119.9777,0.17,0.174,1.25,1.7,81,0.474,1
LROC_03075,-81.339,-90.0148,0.189,0.176,0.47,0.93,78,0.368,1
LROC_03076,-80.5327,39.4303,0.196,0.154,0.08,0.58,31,0.134,1
LROC_03077,-88.9409,30.6701,0.176,0.194,1.4,1.7,58,0.4,0
LROC_03078,-88.4517,-46.8944,0.201,0.168,0.59,0.98,19,0.147,1
LROC_03079,-80.5526,-5.0193,0.191,0.179,0.69,1.1,76,0.387,1
LROC_03080,-82.6346,-67.0384,0.15,0.188,2.08,2.28,77,0.558,1
LROC_03081,-81.1701,-128.936,0.189,0.184,0.61,1.08,93,0.445,1
LROC_03082,-87.9737,-103.0316,0.179,0.185,0.05,0.6,53,0.218,1
LROC_03083,-84.1241,-142.0151,0.193,0.158,1.53,2.27,86,0.528,1
LROC_03084,-82.9886,65.905,0.199,0.156,0.25,1.12,56,0.254,1
LROC_03085,-83.1989,57.8619,0.188,0.175,0.52,0.96,35,0.202,1
LROC_03086,-85.9185,162.2183,0.21,0.175,0.17,0.66,61,0.264,1
LROC_03087,-89.8461,82.6842,0.182,0.206,0.26,0.88,88,0.383,1
LROC_03088,-84.1707,-161.2635,0.194,0.177,0.87,1.26,42,0.272,1
LROC_03089,-87.469,138.3283,0.197,0.186,0.42,1.03,35,0.19,1
LROC_03090,-85.4975,130.5631,0.184,0.153,0.74,1.27,42,0.257,1
LROC_03091,-80.4242,-20.4047,0.197,0.202,1.3,1.73,33,0.288,1
LROC_03092,-86.0096,30.9107,0.176,0.19,0.31,1.09,77,0.345,0
LROC_03093,-81.602,171.3882,0.179,0.179,0.63,1.38,66,0.34,1
LROC_03094,-88.1146,11.6296,0.165,0.183,1.13,1.91,52,0.344,1
LROC_03095,-83.2754,145.9159,0.189,0.158,0.94,1.36,60,0.353,1
LROC_03096,-80.2299,-150.106,0.19,0.162,0.58,1.37,38,0.222,1
LROC_03097,-88.9811,-111.2213,0.203,0.197,0.36,0.99,59,0.279,1
LROC_03098,-89.9168,-21.3282,0.197,0.157,0.39,1.05,91,0.411,1
LROC_03099,-85.6642,30.5125,0.181,0.163,0.43,1.24,23,0.144,1
LROC_03100,-89.0737,113.842,0.167,0.174,0.32,1.16,23,0.13,1
LROC_03101,-82.5162,175.7744,0.191,0.156,0.9,1.57,35,0.248,1
LROC_03102,-80.8545,-40.0135,0.202,0.169,0.1,0.66,38,0.164,1
LROC_03103,-85.6598,-162.9304,0.196,0.188,2.57,2.96,78,0.62,1
LROC_03104,-87.4129,108.4217,0.201,0.16,1.13,1.72,54,0.352,1
LROC_03105,-85.656,37.5771,0.182,0.158,0.27,1.06,88,0.384,1
LROC_03106,-82.7655,-108.5246,0.178,0.184,0.05,0.77,66,0.27,1
LROC_03107,-89.9095,-1.8618,0.174,0.181,0.93,1.42,18,0.184,1
LROC_03108,-84.1055,87.2317,0.184,0.192,0.99,1.5,17,0.187,1
LROC_03109,-83.8671,97.3482,0.184,0.17,2.49,2.67,27,0.407,0
LROC_03110,-83.6231,-0.1374,0.188,0.171,0.22,1.06,35,0.166,0
LROC_03111,-87.5798,-70.1228,0.183,0.175,0.06,0.5,22,0.095,0
LROC_03112,-82.8595,170.5473,0.183,0.179,1.85,2.35,87,0.57,1
LROC_03113,-89.0861,58.8105,0.173,0.176,0.22,1.03,15,0.086,0
