sample_id,latitude_deg,longitude_deg,diviner_max_temp_k,diviner_min_temp_k,diviner_temp_range_k,psr_cold_trap_flag,ice_stability_depth_cm
DIVINER_02752,-87.401,-133.8523,193.0,172.1,20.9,0,999.0
DIVINER_02753,-86.5481,-26.8717,197.2,152.2,45.0,0,999.0
DIVINER_02754,-80.8251,-91.0058,203.1,155.4,47.7,0,999.0
DIVINER_02755,-87.095,89.4151,234.9,169.1,65.9,0,999.0
DIVINER_02756,-85.3001,-85.6674,202.1,178.9,23.1,0,999.0
DIVINER_02757,-81.0986,137.4182,211.4,156.9,54.5,0,999.0
DIVINER_02758,-82.9228,141.0553,189.7,186.4,3.3,0,999.0
DIVINER_02759,-89.378,-109.2811,224.2,144.7,79.4,0,999.0
DIVINER_02760,-88.527,40.9845,213.6,137.7,75.9,0,999.0
DIVINER_02761,-89.9216,-148.4216,77.5,53.1,24.4,1,0.0
DIVINER_02762,-83.6908,-39.0466,236.8,132.3,104.5,0,999.0
DIVINER_02763,-85.5233,76.7958,233.4,183.0,50.4,0,999.0
DIVINER_02764,-88.6573,57.3924,219.6,147.1,72.5,0,999.0
DIVINER_02765,-80.4207,44.8922,235.3,168.9,66.4,0,999.0
DIVINER_02766,-84.7034,-78.2853,213.9,159.9,54.0,0,999.0
DIVINER_02767,-87.5811,-43.911,229.6,123.8,105.8,0,999.0
DIVINER_02768,-84.994,-142.9394,204.6,169.6,34.9,0,999.0
DIVINER_02769,-83.2038,78.8482,185.2,175.3,9.9,0,999.0
DIVINER_02770,-89.2376,1.4,239.6,188.8,50.9,0,999.0
DIVINER_02771,-87.253,75.1556,189.9,149.1,40.8,0,999.0
DIVINER_02772,-81.9303,-90.3803,195.1,155.2,39.9,0,999.0
DIVINER_02773,-85.4034,-63.2022,189.8,181.2,8.5,0,999.0
DIVINER_02774,-84.5342,-59.6825,200.2,138.8,61.4,0,999.0
DIVINER_02775,-85.6718,-170.7327,197.4,133.2,64.1,0,999.0
DIVINER_02776,-89.561,-57.2228,216.1,129.3,86.8,0,999.0
DIVINER_02777,-88.3425,109.1896,239.8,188.5,51.3,0,999.0
DIVINER_02778,-85.5446,143.0275,183.2,138.9,44.2,0,999.0
DIVINER_02779,-87.9081,6.5586,226.7,173.0,53.7,0,999.0
DIVINER_02780,-89.5002,-16.0194,187.7,151.5,36.2,0,999.0
DIVINER_02781,-81.5635,-168.9031,181.2,136.8,44.3,0,999.0
DIVINER_02782,-80.1881,136.5136,218.3,183.9,34.4,0,999.0
DIVINER_02783,-82.0686,-175.3163,232.4,152.5,79.9,0,999.0
DIVINER_02784,-81.4622,160.11,67.4,32.5,35.0,1,0.0
DIVINER_02785,-87.5802,-3.8822,200.5,135.6,64.9,0,999.0
DIVINER_02786,-80.3937,-56.9036,190.1,142.7,47.4,0,999.0
DIVINER_02787,-88.0307,152.7186,234.4,172.3,62.1,0,999.0
DIVINER_02788,-80.4857,-171.2192,196.2,144.0,52.2,0,999.0
DIVINER_02789,-80.0518,29.313,206.7,155.4,51.3,0,999.0
DIVINER_02790,-82.8828,17.6157,233.7,128.0,105.7,0,999.0
DIVINER_02791,-80.1886,-101.0447,213.2,179.5,33.7,0,999.0
DIVINER_02792,-84.3046,-25.6005,236.0,171.6,64.3,0,999.0
DIVINER_02793,-87.4046,54.815,235.6,173.3,62.3,0,999.0
DIVINER_02794,-85.63,81.7672,207.7,132.5,75.2,0,999.0
DIVINER_02795,-84.0644,-179.7419,214.9,154.7,60.3,0,999.0
DIVINER_02796,-89.2692,157.2672,193.8,121.9,71.9,0,999.0
DIVINER_02797,-83.7766,-120.7709,239.4,142.1,97.4,0,999.0
DIVINER_02798,-80.1882,-95.911,196.7,144.4,52.3,0,999.0
DIVINER_02799,-88.0989,-85.1496,227.0,184.0,43.0,0,999.0
DIVINER_02800,-82.074,-166.3848,198.8,189.5,9.3,0,999.0
DIVINER_02801,-80.921,-135.7012,198.8,163.2,35.5,0,999.0
DIVINER_02802,-80.563,175.086,186.2,156.2,30.1,0,999.0
DIVINER_02803,-80.3986,-66.522,213.6,150.8,62.8,0,999.0
DIVINER_02804,-84.7854,-138.4916,194.7,121.3,73.4,0,999.0
DIVINER_02805,-80.2269,-141.4831,188.9,176.0,12.9,0,999.0
DIVINER_02806,-82.4269,79.0056,193.6,167.0,26.6,0,999.0
DIVINER_02807,-88.3833,127.6447,195.1,165.5,29.6,0,999.0
DIVINER_02808,-85.231,-87.4972,210.2,176.6,33.6,0,999.0
DIVINER_02809,-82.8167,-172.4726,203.2,185.0,18.2,0,999.0
DIVINER_02810,-87.5266,-99.6876,184.5,147.3,37.3,0,999.0
DIVINER_02811,-83.5938,-159.6544,212.2,149.8,62.3,0,999.0
DIVINER_02812,-83.334,-142.7778,227.3,188.3,39.0,0,999.0
DIVINER_02813,-88.373,-24.6571,214.5,166.5,47.9,0,999.0
DIVINER_02814,-84.3491,-97.2294,238.5,179.6,58.9,0,999.0
DIVINER_02815,-82.2837,5.7405,185.9,135.5,50.4,0,999.0
DIVINER_02816,-85.011,-88.7422,229.3,142.2,87.1,0,999.0
DIVINER_02817,-89.879,158.5934,210.3,147.4,62.9,0,999.0
DIVINER_02818,-89.9096,146.1398,211.3,142.2,69.1,0,999.0
DIVINER_02819,-86.4297,24.0502,211.1,181.9,29.2,0,999.0
DIVINER_02820,-80.7381,-52.4074,199.5,155.8,43.7,0,999.0
DIVINER_02821,-87.7132,-42.7871,199.5,186.8,12.7,0,999.0
DIVINER_02822,-83.6564,-31.7332,217.9,142.5,75.4,0,999.0
DIVINER_02823,-87.7792,81.9286,182.7,122.6,60.1,0,999.0
DIVINER_02824,-86.7833,-17.41,215.3,129.7,85.7,0,999.0
DIVINER_02825,-81.5196,128.4228,223.5,135.2,88.3,0,999.0
DIVINER_02826,-82.7114,159.8741,201.4,164.8,36.6,0,999.0
DIVINER_02827,-89.046,-59.0594,193.0,132.7,60.4,0,999.0
DIVINER_02828,-85.713,21.85,192.8,146.7,46.1,0,999.0
DIVINER_02829,-89.7083,-145.7796,184.9,175.7,9.2,0,999.0
DIVINER_02830,-85.1911,-107.8311,185.4,128.7,56.7,0,999.0
DIVINER_02831,-83.3757,-31.1523,190.0,125.6,64.4,0,999.0
DIVINER_02832,-88.815,-105.767,181.2,157.8,23.4,0,999.0
DIVINER_02833,-87.1112,135.5618,196.0,168.9,27.1,0,999.0
DIVINER_02834,-86.0216,-123.0169,198.4,183.8,14.6,0,999.0
DIVINER_02835,-80.8047,-15.9621,239.7,166.3,73.4,0,999.0
DIVINER_02836,-80.0674,38.0517,239.5,186.2,53.3,0,999.0
DIVINER_02837,-89.5509,69.071,191.2,137.1,54.1,0,999.0
DIVINER_02838,-82.3899,-42.095,192.8,143.9,48.9,0,999.0
DIVINER_02839,-86.2828,132.8757,209.5,178.8,30.8,0,999.0
DIVINER_02840,-86.0754,24.5949,188.9,176.8,12.2,0,999.0
DIVINER_02841,-82.4574,-21.7772,210.2,166.5,43.7,0,999.0
DIVINER_02842,-80.8157,-155.7934,204.0,155.4,48.5,0,999.0
DIVINER_02843,-80.4907,-12.7118,199.5,121.2,78.2,0,999.0
DIVINER_02844,-84.2288,115.4649,229.4,139.6,89.7,0,999.0
DIVINER_02845,-86.4288,41.2348,229.7,131.1,98.6,0,999.0
DIVINER_02846,-82.1245,119.5785,239.3,123.6,115.7,0,999.0
DIVINER_02847,-87.49,-2.1558,193.4,174.3,19.1,0,999.0
DIVINER_02848,-84.3593,-137.3538,233.3,129.2,104.1,0,999.0
DIVINER_02849,-86.4142,-175.0897,212.3,145.0,67.3,0,999.0
DIVINER_02850,-83.4337,-70.841,215.5,188.4,27.1,0,999.0
DIVINER_02851,-87.596,71.2766,233.8,148.6,85.1,0,999.0
DIVINER_02852,-88.0841,104.4936,236.6,129.9,106.7,0,999.0
DIVINER_02853,-80.8176,-73.529,223.6,168.3,55.3,0,999.0
DIVINER_02854,-88.982,-1.5646,200.9,176.7,24.2,0,999.0
DIVINER_02855,-84.9404,-28.3972,209.4,139.5,69.8,0,999.0
DIVINER_02856,-87.7915,-32.2118,216.9,176.7,40.2,0,999.0
DIVINER_02857,-89.6107,-96.7145,229.7,139.0,90.7,0,999.0
DIVINER_02858,-89.6398,-130.9064,219.5,168.5,51.0,0,999.0
DIVINER_02859,-88.2478,-109.1921,201.9,128.7,73.2,0,999.0
DIVINER_02860,-81.3323,-160.0803,205.1,149.9,55.1,0,999.0
DIVINER_02861,-87.1752,-108.6729,183.0,156.4,26.6,0,999.0
DIVINER_02862,-80.4954,-176.6877,235.5,170.8,64.7,0,999.0
DIVINER_02863,-84.1838,45.813,185.3,165.5,19.8,0,999.0
DIVINER_02864,-85.6339,-66.1049,214.8,179.7,35.1,0,999.0
DIVINER_02865,-84.1991,170.3321,56.8,37.9,18.9,1,0.0
DIVINER_02866,-84.833,-110.2619,205.3,166.3,39.0,0,999.0
DIVINER_02867,-82.4122,-55.5017,228.0,128.9,99.1,0,999.0
DIVINER_02868,-87.175,-51.1772,89.4,42.8,46.7,1,0.0
DIVINER_02869,-86.4695,-176.9575,183.6,156.7,26.9,0,999.0
DIVINER_02870,-81.0591,122.1149,204.7,121.9,82.8,0,999.0
DIVINER_02871,-80.5354,-168.482,221.5,124.9,96.5,0,999.0
DIVINER_02872,-81.0744,158.4647,205.3,178.7,26.6,0,999.0
DIVINER_02873,-85.8055,141.1468,212.7,140.1,72.6,0,999.0
DIVINER_02874,-82.1963,12.7879,215.7,144.2,71.4,0,999.0
DIVINER_02875,-85.2366,15.6944,189.1,164.8,24.2,0,999.0
DIVINER_02876,-85.0246,55.3601,204.7,135.5,69.3,0,999.0
DIVINER_02877,-87.9532,-40.662,181.7,133.5,48.2,0,999.0
DIVINER_02878,-84.0887,53.0,189.0,149.5,39.5,0,999.0
DIVINER_02879,-88.1386,-163.8834,210.7,124.1,86.6,0,999.0
DIVINER_02880,-86.6844,-160.5429,214.4,184.2,30.2,0,999.0
DIVINER_02881,-81.4497,-15.397,188.8,185.8,3.0,0,999.0
DIVINER_02882,-87.9292,17.864,225.3,151.4,74.0,0,999.0
DIVINER_02883,-89.2884,139.6144,90.2,45.7,44.5,1,0.0
DIVINER_02884,-89.3099,-142.3222,235.2,152.9,82.3,0,999.0
DIVINER_02885,-80.5922,116.1533,203.3,127.0,76.3,0,999.0
DIVINER_02886,-84.9308,-104.383,189.0,147.8,41.1,0,999.0
DIVINER_02887,-85.9059,-38.1299,225.5,125.2,100.3,0,999.0
DIVINER_02888,-81.8912,-66.0231,214.1,169.4,44.6,0,999.0
DIVINER_02889,-81.6417,-35.9441,203.2,139.3,63.9,0,999.0
DIVINER_02890,-86.6781,-125.8216,201.4,156.4,44.9,0,999.0
DIVINER_02891,-83.0638,1.2852,189.0,120.9,68.1,0,999.0
DIVINER_02892,-82.2888,108.5913,200.5,156.7,43.7,0,999.0
DIVINER_02893,-83.4535,-21.0478,181.8,120.2,61.5,0,999.0
DIVINER_02894,-88.484,-3.3791,210.1,184.8,25.4,0,999.0
DIVINER_02895,-81.2412,125.5563,233.8,155.1,78.7,0,999.0
DIVINER_02896,-84.6091,74.1809,227.7,127.0,100.7,0,999.0
DIVINER_02897,-87.1753,-3.4364,181.7,143.9,37.8,0,999.0
DIVINER_02898,-85.7477,-87.2296,232.9,123.2,109.7,0,999.0
DIVINER_02899,-89.6243,138.5736,207.1,157.2,50.0,0,999.0
DIVINER_02900,-88.7213,27.7273,191.5,128.6,62.9,0,999.0
DIVINER_02901,-82.3445,-100.3869,225.1,153.1,72.0,0,999.0
DIVINER_02902,-89.9999,-83.1169,199.4,141.4,58.0,0,999.0
DIVINER_02903,-85.8343,109.1279,195.2,173.3,21.9,0,999.0
DIVINER_02904,-84.7749,-164.1076,189.7,153.8,35.9,0,999.0
DIVINER_02905,-89.4537,177.1532,209.2,179.4,29.8,0,999.0
DIVINER_02906,-80.2692,-133.0734,185.6,185.9,-0.3,0,999.0
DIVINER_02907,-87.7387,106.5847,227.1,187.9,39.3,0,999.0
DIVINER_02908,-86.958,-37.8809,64.5,56.1,8.4,1,0.0
DIVINER_02909,-86.9606,-2.8022,206.8,173.7,33.1,0,999.0
DIVINER_02910,-87.6958,137.0342,180.1,150.7,29.4,0,999.0
DIVINER_02911,-89.9853,-31.352,229.1,149.8,79.2,0,999.0
DIVINER_02912,-82.7066,13.4978,209.6,180.8,28.8,0,999.0
DIVINER_02913,-80.3315,-162.2521,206.4,130.2,76.2,0,999.0
DIVINER_02914,-87.7571,-179.1549,225.7,153.4,72.2,0,999.0
DIVINER_02915,-83.3695,-91.872,183.8,161.5,22.3,0,999.0
DIVINER_02916,-82.581,65.0099,202.0,124.6,77.4,0,999.0
DIVINER_02917,-81.5157,-136.3446,214.5,180.5,34.0,0,999.0
DIVINER_02918,-85.7737,-139.0457,207.6,142.0,65.6,0,999.0
DIVINER_02919,-86.9707,-32.0542,190.9,166.0,24.9,0,999.0
DIVINER_02920,-86.747,53.2213,198.0,185.0,13.0,0,999.0
DIVINER_02921,-82.8738,76.3459,198.0,170.4,27.6,0,999.0
DIVINER_02922,-81.8322,-115.7578,239.5,182.0,57.5,0,999.0
DIVINER_02923,-88.1839,-151.3483,199.6,124.9,74.7,0,999.0
DIVINER_02924,-86.2906,158.5429,192.3,154.5,37.8,0,999.0
DIVINER_02925,-80.9806,-86.1601,229.4,159.5,69.8,0,999.0
DIVINER_02926,-81.9331,127.2047,205.3,168.2,37.0,0,999.0
DIVINER_02927,-80.1514,130.8569,206.6,128.2,78.5,0,999.0
DIVINER_02928,-82.4575,98.1081,212.9,166.0,47.0,0,999.0
DIVINER_02929,-86.068,-119.2199,215.7,130.2,85.5,0,999.0
DIVINER_02930,-84.0936,115.8485,215.4,124.7,90.7,0,999.0
DIVINER_02931,-83.3899,96.9302,182.1,152.9,29.2,0,999.0
DIVINER_02932,-89.2154,34.8203,229.1,162.0,67.1,0,999.0
DIVINER_02933,-84.555,-58.6073,191.7,187.1,4.6,0,999.0
DIVINER_02934,-82.9068,-85.4969,197.5,168.9,28.6,0,999.0
DIVINER_02935,-88.3268,-136.1199,190.4,161.4,29.0,0,999.0
DIVINER_02936,-82.1937,3.5125,226.0,135.0,91.0,0,999.0
DIVINER_02937,-84.1623,30.6939,215.0,130.6,84.4,0,999.0
DIVINER_02938,-80.4778,-50.638,225.3,162.5,62.8,0,999.0
DIVINER_02939,-89.5758,-8.8707,219.2,135.6,83.6,0,999.0
DIVINER_02940,-87.3467,-49.1348,186.2,169.5,16.8,0,999.0
DIVINER_02941,-83.9845,50.7622,198.1,128.0,70.1,0,999.0
DIVINER_02942,-87.0344,144.4533,210.4,143.8,66.7,0,999.0
DIVINER_02943,-82.8558,-120.9887,198.3,174.1,24.2,0,999.0
DIVINER_02944,-82.4099,-42.6928,192.4,178.2,14.3,0,999.0
DIVINER_02945,-88.9748,-129.2873,232.2,144.2,88.0,0,999.0
DIVINER_02946,-84.8615,44.9798,224.9,134.5,90.4,0,999.0
DIVINER_02947,-84.9111,82.3934,200.7,187.1,13.6,0,999.0
DIVINER_02948,-86.3072,155.4886,225.9,173.3,52.6,0,999.0
DIVINER_02949,-80.6708,-79.6061,217.7,176.5,41.2,0,999.0
DIVINER_02950,-81.7249,162.076,180.2,135.6,44.6,0,999.0
DIVINER_02951,-83.0279,-157.2254,202.8,149.7,53.1,0,999.0
DIVINER_02952,-82.8567,37.085,197.4,124.8,72.7,0,999.0
DIVINER_02953,-85.3828,-159.4322,193.1,127.7,65.4,0,999.0
DIVINER_02954,-80.7901,141.7587,195.1,135.5,59.6,0,999.0
DIVINER_02955,-83.054,10.7313,54.6,65.2,-10.6,1,0.0
DIVINER_02956,-82.7102,60.9654,209.2,189.8,19.4,0,999.0
DIVINER_02957,-81.3831,119.3666,230.9,149.5,81.3,0,999.0
DIVINER_02958,-87.2593,-125.8882,192.9,168.9,24.0,0,999.0
DIVINER_02959,-81.9293,-166.107,190.5,183.3,7.2,0,999.0
DIVINER_02960,-88.0476,136.3972,233.3,137.2,96.1,0,999.0
DIVINER_02961,-86.5466,-66.624,49.8,40.6,9.1,1,0.0
DIVINER_02962,-86.6439,-133.5676,233.7,137.0,96.7,0,999.0
DIVINER_02963,-80.2147,-11.354,183.8,181.8,2.0,0,999.0
DIVINER_02964,-81.4346,35.3902,235.0,166.6,68.4,0,999.0
DIVINER_02965,-82.9883,-168.8506,204.9,151.6,53.3,0,999.0
DIVINER_02966,-82.7294,-81.0376,189.3,177.4,11.9,0,999.0
DIVINER_02967,-84.3793,-168.192,221.0,136.6,84.4,0,999.0
DIVINER_02968,-80.5291,-28.6793,227.8,136.7,91.1,0,999.0
DIVINER_02969,-85.0374,142.236,182.8,159.7,23.1,0,999.0
DIVINER_02970,-86.1948,173.7549,239.2,175.3,63.9,0,999.0
DIVINER_02971,-88.3696,49.3371,65.9,50.9,15.0,1,0.0
DIVINER_02972,-82.1379,-121.8104,199.3,134.7,64.6,0,999.0
DIVINER_02973,-82.6556,146.1058,189.1,153.2,35.9,0,999.0
DIVINER_02974,-86.1564,5.8492,203.6,129.4,74.2,0,999.0
DIVINER_02975,-89.7481,-124.6502,87.2,55.5,31.7,1,0.0
DIVINER_02976,-81.61,151.8216,209.6,160.4,49.2,0,999.0
DIVINER_02977,-89.8858,92.6889,226.9,155.9,71.0,0,999.0
DIVINER_02978,-82.963,83.4139,219.6,181.1,38.5,0,999.0
DIVINER_02979,-80.2974,75.3051,206.2,171.3,34.9,0,999.0
DIVINER_02980,-85.6234,-107.8777,187.1,130.4,56.7,0,999.0
DIVINER_02981,-87.6503,-104.0376,237.4,149.4,88.0,0,999.0
DIVINER_02982,-82.9513,67.7855,196.2,142.5,53.7,0,999.0
DIVINER_02983,-81.8287,-100.8998,196.7,176.1,20.5,0,999.0
DIVINER_02984,-84.5357,-22.0782,218.7,170.3,48.4,0,999.0
DIVINER_02985,-80.3296,101.5207,226.2,153.0,73.2,0,999.0
DIVINER_02986,-89.4833,102.2229,239.0,177.7,61.4,0,999.0
DIVINER_02987,-84.952,-16.8258,79.7,50.2,29.5,1,0.0
DIVINER_02988,-82.8155,105.1884,234.8,176.2,58.6,0,999.0
DIVINER_02989,-81.3736,121.9038,206.1,122.2,83.9,0,999.0
DIVINER_02990,-88.2074,55.7193,190.0,129.4,60.6,0,999.0
DIVINER_02991,-82.0,-97.7667,215.1,172.9,42.2,0,999.0
DIVINER_02992,-84.4729,-81.3558,181.0,128.0,53.0,0,999.0
DIVINER_02993,-86.0345,-66.6572,191.8,167.9,23.9,0,999.0
DIVINER_02994,-88.6828,-137.9505,180.2,170.7,9.5,0,999.0
DIVINER_02995,-81.347,-81.6625,190.8,166.4,24.5,0,999.0
DIVINER_02996,-88.4273,-104.5731,208.5,177.3,31.2,0,999.0
DIVINER_02997,-86.9021,-16.0817,203.6,155.8,47.8,0,999.0
DIVINER_02998,-87.0995,147.0375,202.2,182.8,19.4,0,999.0
DIVINER_02999,-81.2859,-142.3871,229.9,159.9,70.0,0,999.0
DIVINER_03000,-83.273,79.2965,220.5,155.6,64.9,0,999.0
DIVINER_03001,-82.0332,67.4219,236.2,155.7,80.5,0,999.0
DIVINER_03002,-87.4953,-145.5285,206.7,183.8,22.9,0,999.0
DIVINER_03003,-83.7513,152.1261,196.3,137.1,59.3,0,999.0
DIVINER_03004,-84.2825,24.65,187.4,168.7,18.7,0,999.0
DIVINER_03005,-81.6717,-49.0588,220.3,137.0,83.3,0,999.0
DIVINER_03006,-80.9391,92.3539,230.5,126.5,104.1,0,999.0
DIVINER_03007,-89.8784,-87.3484,191.0,186.8,4.3,0,999.0
DIVINER_03008,-83.2598,69.6635,232.7,129.1,103.6,0,999.0
DIVINER_03009,-89.4816,-165.704,211.6,168.0,43.5,0,999.0
DIVINER_03010,-84.5114,122.1869,188.6,149.7,38.9,0,999.0
DIVINER_03011,-87.1237,-18.6585,218.6,178.6,40.0,0,999.0
DIVINER_03012,-86.9322,49.2094,211.2,174.1,37.1,0,999.0
DIVINER_03013,-86.4704,-100.3544,181.7,130.1,51.6,0,999.0
DIVINER_03014,-83.7871,63.7465,204.0,152.7,51.2,0,999.0
DIVINER_03015,-86.6595,98.0065,227.1,121.9,105.2,0,999.0
DIVINER_03016,-82.673,-9.6433,213.3,150.1,63.3,0,999.0
DIVINER_03017,-85.9547,42.3817,196.9,169.0,27.9,0,999.0
DIVINER_03018,-89.3165,-15.7227,235.7,136.3,99.5,0,999.0
DIVINER_03019,-82.1624,141.8729,194.3,176.7,17.6,0,999.0
DIVINER_03020,-87.1424,-0.7671,195.2,123.7,71.4,0,999.0
DIVINER_03021,-85.6723,123.0511,201.3,122.4,78.9,0,999.0
DIVINER_03022,-83.1456,108.4867,233.7,121.9,111.8,0,999.0
DIVINER_03023,-86.6754,-32.2183,210.5,139.6,70.9,0,999.0
DIVINER_03024,-89.4341,-97.1696,220.9,152.7,68.2,0,999.0
DIVINER_03025,-86.2608,-33.8104,238.6,127.5,111.1,0,999.0
DIVINER_03026,-80.5555,117.4383,227.0,189.8,37.2,0,999.0
DIVINER_03027,-83.5827,-98.0523,190.4,190.0,0.4,0,999.0
DIVINER_03028,-83.2852,8.7971,227.3,156.4,70.9,0,999.0
DIVINER_03029,-83.6772,110.1948,224.9,159.8,65.1,0,999.0
DIVINER_03030,-88.0101,-52.7481,194.0,184.9,9.1,0,999.0
DIVINER_03031,-85.8167,51.1955,199.5,173.9,25.6,0,999.0
DIVINER_03032,-82.4906,-91.5726,222.6,131.8,90.9,0,999.0
DIVINER_03033,-88.9863,-140.6594,194.3,175.5,18.8,0,999.0
DIVINER_03034,-87.2215,105.9783,77.2,32.1,45.1,1,0.0
DIVINER_03035,-87.2368,-144.3713,222.2,150.1,72.1,0,999.0
DIVINER_03036,-85.6798,-82.3027,232.8,157.3,75.6,0,999.0
DIVINER_03037,-80.1963,127.8394,184.5,170.2,14.3,0,999.0
DIVINER_03038,-89.325,-55.2711,206.8,130.5,76.2,0,999.0
DIVINER_03039,-84.813,170.2963,216.4,125.3,91.1,0,999.0
DIVINER_03040,-88.2064,172.7044,220.6,180.6,39.9,0,999.0
DIVINER_03041,-80.2932,-83.4206,239.8,177.9,61.9,0,999.0
DIVINER_03042,-88.867,-165.2478,221.0,156.6,64.3,0,999.0
DIVINER_03043,-85.964,73.8228,217.2,166.4,50.8,0,999.0
DIVINER_03044,-82.6212,-17.6449,239.4,170.4,69.0,0,999.0
DIVINER_03045,-82.9545,-143.729,183.6,153.4,30.3,0,999.0
DIVINER_03046,-85.7727,74.7082,184.5,138.0,46.5,0,999.0
DIVINER_03047,-86.5348,-168.777,213.6,153.7,59.9,0,999.0
DIVINER_03048,-86.0239,133.2708,201.5,186.6,15.0,0,999.0
DIVINER_03049,-87.3572,-130.0851,185.8,178.6,7.2,0,999.0
DIVINER_03050,-87.9467,-134.1677,198.4,152.6,45.8,0,999.0
DIVINER_03051,-85.1696,-116.758,220.5,135.8,84.7,0,999.0
DIVINER_03052,-87.3147,165.6959,232.8,182.3,50.6,0,999.0
DIVINER_03053,-87.1254,69.541,185.7,164.7,21.0,0,999.0
DIVINER_03054,-83.4324,108.4938,212.4,148.3,64.1,0,999.0
DIVINER_03055,-80.3146,-36.8514,197.8,127.8,70.0,0,999.0
DIVINER_03056,-83.9636,-58.9274,220.0,172.6,47.4,0,999.0
DIVINER_03057,-89.2302,-95.5858,213.0,142.2,70.8,0,999.0
DIVINER_03058,-89.2442,-6.9667,235.6,162.4,73.2,0,999.0
DIVINER_03059,-80.4858,18.6583,182.3,159.9,22.4,0,999.0
DIVINER_03060,-87.0271,47.4389,208.2,169.0,39.2,0,999.0
DIVINER_03061,-89.0793,-87.4373,191.6,157.6,33.9,0,999.0
DIVINER_03062,-84.0096,161.5155,63.8,51.7,12.1,1,0.0
DIVINER_03063,-83.7635,-118.8869,231.2,125.7,105.5,0,999.0
DIVINER_03064,-83.515,167.6351,234.7,166.6,68.1,0,999.0
DIVINER_03065,-87.326,-174.6518,203.9,133.6,70.3,0,999.0
DIVINER_03066,-89.8489,-6.7948,228.7,147.4,81.3,0,999.0
DIVINER_03067,-80.3498,-59.9876,196.8,155.9,41.0,0,999.0
DIVINER_03068,-87.4911,-18.3156,180.4,168.1,12.3,0,999.0
DIVINER_03069,-83.2397,25.4392,231.3,172.0,59.3,0,999.0
DIVINER_03070,-82.9337,-23.1879,187.2,169.3,17.8,0,999.0
DIVINER_03071,-83.8999,-30.6551,181.1,126.7,54.4,0,999.0
DIVINER_03072,-86.8709,83.7804,88.7,69.4,19.3,1,0.0
DIVINER_03073,-87.289,66.9155,202.8,139.6,63.1,0,999.0
DIVINER_03074,-84.0233,119.9777,184.6,147.9,36.7,0,999.0
DIVINER_03075,-81.339,-90.0148,228.9,165.3,63.6,0,999.0
DIVINER_03076,-80.5327,39.4303,204.3,133.5,70.8,0,999.0
DIVINER_03077,-88.9409,30.6701,209.4,155.1,54.2,0,999.0
DIVINER_03078,-88.4517,-46.8944,195.9,181.9,13.9,0,999.0
DIVINER_03079,-80.5526,-5.0193,210.7,171.2,39.5,0,999.0
DIVINER_03080,-82.6346,-67.0384,226.0,170.8,55.2,0,999.0
DIVINER_03081,-81.1701,-128.936,234.4,179.4,55.0,0,999.0
DIVINER_03082,-87.9737,-103.0316,238.2,147.9,90.3,0,999.0
DIVINER_03083,-84.1241,-142.0151,75.8,28.2,47.6,1,0.0
DIVINER_03084,-82.9886,65.905,239.4,124.1,115.3,0,999.0
DIVINER_03085,-83.1989,57.8619,197.7,123.9,73.7,0,999.0
DIVINER_03086,-85.9185,162.2183,180.4,143.2,37.2,0,999.0
DIVINER_03087,-89.8461,82.6842,226.1,133.8,92.3,0,999.0
DIVINER_03088,-84.1707,-161.2635,55.2,34.2,20.9,1,0.0
DIVINER_03089,-87.469,138.3283,183.1,132.8,50.3,0,999.0
DIVINER_03090,-85.4975,130.5631,99.6,65.8,33.8,1,0.0
DIVINER_03091,-80.4242,-20.4047,227.5,179.6,47.9,0,999.0
DIVINER_03092,-86.0096,30.9107,40.3,29.8,10.5,1,0.0
DIVINER_03093,-81.602,171.3882,226.6,176.5,50.1,0,999.0
DIVINER_03094,-88.1146,11.6296,230.6,186.6,44.1,0,999.0
DIVINER_03095,-83.2754,145.9159,234.3,145.8,88.6,0,999.0
DIVINER_03096,-80.2299,-150.106,92.5,52.2,40.3,1,0.0
DIVINER_03097,-88.9811,-111.2213,222.2,136.8,85.4,0,999.0
DIVINER_03098,-89.9168,-21.3282,225.7,164.5,61.2,0,999.0
DIVINER_03099,-85.6642,30.5125,221.3,175.2,46.1,0,999.0
DIVINER_03100,-89.0737,113.842,218.8,154.9,63.9,0,999.0
DIVINER_03101,-82.5162,175.7744,212.9,140.7,72.1,0,999.0
DIVINER_03102,-80.8545,-40.0135,208.8,155.5,53.2,0,999.0
DIVINER_03103,-85.6598,-162.9304,239.8,124.4,115.4,0,999.0
DIVINER_03104,-87.4129,108.4217,200.3,170.5,29.8,0,999.0
DIVINER_03105,-85.656,37.5771,185.3,151.6,33.7,0,999.0
DIVINER_03106,-82.7655,-108.5246,225.9,182.9,43.0,0,999.0
DIVINER_03107,-89.9095,-1.8618,192.8,184.6,8.2,0,999.0
DIVINER_03108,-84.1055,87.2317,212.0,128.8,83.2,0,999.0
DIVINER_03109,-83.8671,97.3482,185.7,189.7,-4.0,0,999.0
DIVINER_03110,-83.6231,-0.1374,217.2,187.9,29.3,0,999.0
DIVINER_03111,-87.5798,-70.1228,236.6,163.9,72.7,0,999.0
DIVINER_03112,-82.8595,170.5473,223.4,177.8,45.6,0,999.0
DIVINER_03113,-89.0861,58.8105,192.9,121.3,71.6,0,999.0
DIVINER_03114,-88.0073,-33.0345,238.3,187.9,50.3,0,999.0
