sample_id,latitude_deg,longitude_deg,m3_plagioclase_pct,m3_pyroxene_pct,m3_olivine_pct,ilmenite_tio2_pct,feo_iron_oxide_pct,thorium_ppm,m3_3um_h2o_band_depth,regolith_depth_m,isru_oxygen_potential_pct
PDS_M3_02918,-85.7737,-139.0457,76.0,15.6,8.4,0.42,2.01,1.14,0.058,5.8,43.6
PDS_M3_02919,-86.9707,-32.0542,82.8,7.8,9.4,0.3,5.67,1.68,0.054,4.2,44.1
PDS_M3_02920,-86.747,53.2213,72.0,18.4,9.6,0.41,4.44,1.37,0.075,5.9,42.7
PDS_M3_02921,-82.8738,76.3459,75.7,14.5,9.8,0.22,3.65,1.13,0.076,6.2,43.4
PDS_M3_02922,-81.8322,-115.7578,69.7,20.0,10.3,0.59,3.52,1.17,0.048,7.5,44.5
PDS_M3_02923,-88.1839,-151.3483,77.5,14.9,7.6,0.37,4.7,1.42,0.059,4.6,43.6
PDS_M3_02924,-86.2906,158.5429,71.5,17.7,10.8,0.48,4.58,1.46,0.05,4.4,44.0
PDS_M3_02925,-80.9806,-86.1601,74.9,16.5,8.6,0.46,4.46,1.24,0.179,7.0,43.6
PDS_M3_02926,-81.9331,127.2047,74.5,15.1,10.4,0.53,4.05,1.43,0.045,4.0,43.5
PDS_M3_02927,-80.1514,130.8569,77.1,15.0,7.9,0.1,3.18,1.44,0.167,7.5,44.1
PDS_M3_02928,-82.4575,98.1081,73.8,19.1,7.1,0.52,4.17,1.2,0.085,7.2,44.1
PDS_M3_02929,-86.068,-119.2199,73.6,17.1,9.3,0.41,5.05,0.92,0.106,6.5,43.2
PDS_M3_02930,-84.0936,115.8485,81.7,10.0,8.3,0.51,3.77,1.25,0.194,4.0,43.4
PDS_M3_02931,-83.3899,96.9302,77.1,12.0,10.9,0.27,4.68,0.88,0.067,5.6,43.2
PDS_M3_02932,-89.2154,34.8203,73.8,18.8,7.4,0.51,3.88,0.99,0.113,5.7,43.2
PDS_M3_02933,-84.555,-58.6073,75.0,17.8,7.2,0.64,4.84,1.22,0.107,6.1,44.1
PDS_M3_02934,-82.9068,-85.4969,82.6,10.2,7.2,0.48,3.42,1.08,0.22,6.5,43.9
PDS_M3_02935,-88.3268,-136.1199,75.1,17.0,7.9,0.34,4.21,1.49,0.043,4.9,44.1
PDS_M3_02936,-82.1937,3.5125,73.2,17.5,9.3,0.35,4.57,0.9,0.076,7.1,43.1
PDS_M3_02937,-84.1623,30.6939,73.3,17.7,9.0,0.54,3.66,0.46,0.22,6.4,43.2
PDS_M3_02938,-80.4778,-50.638,73.8,17.8,8.4,0.54,4.49,1.49,0.064,6.4,43.4
PDS_M3_02939,-89.5758,-8.8707,73.6,19.0,7.4,0.5,4.18,1.11,0.22,5.5,43.7
PDS_M3_02940,-87.3467,-49.1348,70.9,21.2,7.9,0.44,4.16,1.13,0.142,6.3,43.4
PDS_M3_02941,-83.9845,50.7622,71.5,20.8,7.7,0.48,3.66,0.86,0.065,3.2,43.8
PDS_M3_02942,-87.0344,144.4533,72.7,17.3,10.0,0.44,5.0,0.53,0.042,6.3,43.7
PDS_M3_02943,-82.8558,-120.9887,78.4,11.5,10.1,0.39,3.44,0.85,0.06,7.8,43.9
PDS_M3_02944,-82.4099,-42.6928,74.5,15.4,10.1,0.56,4.42,1.27,0.048,6.7,43.9
PDS_M3_02945,-88.9748,-129.2873,75.2,13.9,10.9,0.5,3.52,1.04,0.074,6.6,44.1
PDS_M3_02946,-84.8615,44.9798,81.1,8.4,10.5,0.64,4.15,1.0,0.208,6.7,42.9
PDS_M3_02947,-84.9111,82.3934,81.2,9.8,9.0,0.62,4.71,0.59,0.083,7.3,43.8
PDS_M3_02948,-86.3072,155.4886,74.9,16.4,8.7,0.49,3.97,1.64,0.076,5.6,44.0
PDS_M3_02949,-80.6708,-79.6061,73.5,15.8,10.7,0.54,1.74,1.08,0.055,7.0,44.6
PDS_M3_02950,-81.7249,162.076,72.5,18.1,9.4,0.31,3.12,1.8,0.098,6.3,43.5
PDS_M3_02951,-83.0279,-157.2254,78.8,13.0,8.2,0.44,2.47,1.21,0.076,5.9,42.9
PDS_M3_02952,-82.8567,37.085,75.2,15.5,9.3,0.5,4.25,1.57,0.129,7.4,44.2
PDS_M3_02953,-85.3828,-159.4322,74.5,14.5,11.0,0.21,4.2,0.88,0.084,5.0,43.1
PDS_M3_02954,-80.7901,141.7587,72.7,16.9,10.4,0.51,3.92,0.65,0.171,5.0,43.7
PDS_M3_02955,-83.054,10.7313,72.9,19.0,8.1,0.31,3.7,1.04,0.132,3.0,43.8
PDS_M3_02956,-82.7102,60.9654,77.3,11.9,10.8,0.32,4.38,1.27,0.049,4.7,43.8
PDS_M3_02957,-81.3831,119.3666,70.7,18.4,10.9,0.37,3.04,1.3,0.049,5.3,42.6
PDS_M3_02958,-87.2593,-125.8882,80.0,12.1,7.9,0.45,4.96,1.22,0.041,5.7,43.7
PDS_M3_02959,-81.9293,-166.107,73.9,15.5,10.6,0.25,4.26,1.79,0.068,6.3,43.0
PDS_M3_02960,-88.0476,136.3972,75.4,14.1,10.5,0.58,3.44,1.22,0.043,6.9,43.8
PDS_M3_02961,-86.5466,-66.624,70.7,22.1,7.2,0.48,3.87,1.01,0.076,4.2,43.1
PDS_M3_02962,-86.6439,-133.5676,76.0,14.3,9.7,0.74,4.09,1.03,0.057,5.9,42.8
PDS_M3_02963,-80.2147,-11.354,74.7,17.1,8.2,0.5,3.1,0.86,0.081,4.6,43.9
PDS_M3_02964,-81.4346,35.3902,75.8,14.5,9.7,0.54,4.74,1.19,0.05,4.2,43.1
PDS_M3_02965,-82.9883,-168.8506,81.9,7.4,10.7,0.32,4.97,1.42,0.088,6.2,43.9
PDS_M3_02966,-82.7294,-81.0376,76.7,14.3,9.0,0.27,4.29,1.52,0.22,5.9,43.4
PDS_M3_02967,-84.3793,-168.192,72.8,18.5,8.7,0.54,4.95,1.01,0.101,6.4,43.9
PDS_M3_02968,-80.5291,-28.6793,73.2,16.1,10.7,0.29,6.32,1.08,0.09,6.5,43.9
PDS_M3_02969,-85.0374,142.236,78.4,10.7,10.9,0.55,2.7,0.91,0.133,5.2,43.8
PDS_M3_02970,-86.1948,173.7549,81.2,11.6,7.2,0.71,4.24,1.39,0.04,7.1,43.8
PDS_M3_02971,-88.3696,49.3371,77.1,12.2,10.7,0.59,3.13,0.73,0.06,4.7,43.5
PDS_M3_02972,-82.1379,-121.8104,78.8,13.9,7.3,0.54,5.45,0.88,0.22,4.5,43.3
PDS_M3_02973,-82.6556,146.1058,78.4,13.3,8.3,0.49,4.4,0.4,0.132,6.3,43.5
PDS_M3_02974,-86.1564,5.8492,81.7,8.2,10.1,0.39,3.64,0.75,0.046,6.1,44.1
PDS_M3_02975,-89.7481,-124.6502,68.2,21.7,10.1,0.43,3.99,0.92,0.064,4.8,44.2
PDS_M3_02976,-81.61,151.8216,78.7,11.4,9.9,0.37,5.27,0.95,0.075,4.8,44.0
PDS_M3_02977,-89.8858,92.6889,79.9,12.9,7.2,0.25,4.56,0.71,0.204,6.3,44.1
PDS_M3_02978,-82.963,83.4139,70.6,21.9,7.5,0.46,4.66,0.76,0.093,6.1,43.4
PDS_M3_02979,-80.2974,75.3051,72.5,16.8,10.7,0.62,5.39,1.48,0.045,4.6,43.7
PDS_M3_02980,-85.6234,-107.8777,72.6,20.1,7.3,0.26,4.96,0.87,0.083,5.0,42.7
PDS_M3_02981,-87.6503,-104.0376,73.1,19.6,7.3,0.66,5.1,0.56,0.06,4.7,43.3
PDS_M3_02982,-82.9513,67.7855,74.1,15.6,10.3,0.63,4.1,0.79,0.065,3.3,43.9
PDS_M3_02983,-81.8287,-100.8998,77.0,13.4,9.6,0.51,2.4,0.79,0.047,7.4,44.0
PDS_M3_02984,-84.5357,-22.0782,79.5,12.1,8.4,0.51,4.28,1.08,0.077,6.1,43.6
PDS_M3_02985,-80.3296,101.5207,80.3,12.0,7.7,0.42,3.67,1.21,0.106,7.2,43.3
PDS_M3_02986,-89.4833,102.2229,72.6,16.9,10.5,0.46,4.83,0.69,0.126,5.4,43.5
PDS_M3_02987,-84.952,-16.8258,72.6,16.4,11.0,0.38,2.78,1.19,0.111,4.6,43.4
PDS_M3_02988,-82.8155,105.1884,81.3,11.5,7.2,0.45,4.86,1.52,0.105,4.8,44.2
PDS_M3_02989,-81.3736,121.9038,78.6,12.2,9.2,0.47,4.35,1.4,0.162,4.7,44.0
PDS_M3_02990,-88.2074,55.7193,76.3,15.7,8.0,0.73,4.48,1.27,0.064,5.2,44.3
PDS_M3_02991,-82.0,-97.7667,77.9,11.8,10.3,0.53,4.7,1.22,0.054,3.9,44.2
PDS_M3_02992,-84.4729,-81.3558,75.9,15.7,8.4,0.42,4.18,1.0,0.046,5.3,43.5
PDS_M3_02993,-86.0345,-66.6572,78.1,12.0,9.9,0.44,3.93,1.53,0.051,5.1,43.9
PDS_M3_02994,-88.6828,-137.9505,74.7,16.1,9.2,0.34,5.11,1.23,0.05,6.8,44.4
PDS_M3_02995,-81.347,-81.6625,77.1,13.7,9.2,0.37,4.67,0.86,0.186,6.4,43.5
PDS_M3_02996,-88.4273,-104.5731,70.0,19.6,10.4,0.59,4.75,1.05,0.052,5.3,43.5
PDS_M3_02997,-86.9021,-16.0817,73.2,17.9,8.9,0.38,4.13,0.9,0.046,6.4,43.6
PDS_M3_02998,-87.0995,147.0375,73.3,16.3,10.4,0.36,4.29,1.06,0.071,4.5,43.6
PDS_M3_02999,-81.2859,-142.3871,74.5,17.0,8.5,0.36,4.19,1.46,0.051,4.3,43.3
PDS_M3_03000,-83.273,79.2965,72.3,20.0,7.7,0.34,2.8,1.05,0.048,5.7,44.1
PDS_M3_03001,-82.0332,67.4219,73.9,17.3,8.8,0.62,3.1,0.86,0.067,5.9,43.2
PDS_M3_03002,-87.4953,-145.5285,69.9,21.1,9.0,0.47,4.1,1.41,0.191,5.6,44.2
PDS_M3_03003,-83.7513,152.1261,78.2,12.9,8.9,0.41,2.7,1.48,0.042,7.4,44.4
PDS_M3_03004,-84.2825,24.65,75.7,14.1,10.2,0.45,4.11,0.86,0.054,6.6,43.7
PDS_M3_03005,-81.6717,-49.0588,69.2,21.5,9.3,0.48,3.48,1.54,0.144,7.0,43.4
PDS_M3_03006,-80.9391,92.3539,72.7,16.7,10.6,0.34,4.14,1.39,0.057,5.1,43.2
PDS_M3_03007,-89.8784,-87.3484,77.3,13.6,9.1,0.24,4.34,0.93,0.075,6.2,43.7
PDS_M3_03008,-83.2598,69.6635,73.8,18.3,7.9,0.65,2.71,1.47,0.046,4.5,44.0
PDS_M3_03009,-89.4816,-165.704,73.2,19.3,7.5,0.6,4.46,0.73,0.135,4.9,43.3
PDS_M3_03010,-84.5114,122.1869,75.7,13.8,10.5,0.51,3.84,0.96,0.12,6.2,44.2
PDS_M3_03011,-87.1237,-18.6585,77.4,15.4,7.2,0.59,2.34,0.77,0.048,4.7,44.1
PDS_M3_03012,-86.9322,49.2094,70.3,22.2,7.5,0.74,3.83,0.81,0.217,4.9,43.4
PDS_M3_03013,-86.4704,-100.3544,78.2,14.5,7.3,0.37,4.5,1.36,0.094,6.3,44.1
PDS_M3_03014,-83.7871,63.7465,72.8,18.5,8.7,0.28,3.88,1.1,0.136,4.9,43.2
PDS_M3_03015,-86.6595,98.0065,75.9,15.0,9.1,0.55,3.83,0.77,0.127,7.0,43.6
PDS_M3_03016,-82.673,-9.6433,75.9,17.0,7.1,0.23,4.32,0.92,0.084,5.5,44.5
PDS_M3_03017,-85.9547,42.3817,73.9,17.0,9.1,0.46,3.82,0.9,0.123,5.6,44.1
PDS_M3_03018,-89.3165,-15.7227,71.9,19.5,8.6,0.41,3.99,1.18,0.056,6.1,43.7
PDS_M3_03019,-82.1624,141.8729,74.9,15.0,10.1,0.55,3.14,1.78,0.041,5.6,43.6
PDS_M3_03020,-87.1424,-0.7671,82.5,7.2,10.3,0.38,3.79,1.16,0.065,6.1,43.9
PDS_M3_03021,-85.6723,123.0511,70.6,19.7,9.7,0.63,5.71,1.18,0.05,4.7,43.5
PDS_M3_03022,-83.1456,108.4867,82.8,8.3,8.9,0.34,4.34,1.56,0.22,2.5,43.6
PDS_M3_03023,-86.6754,-32.2183,75.0,17.1,7.9,0.56,4.42,0.94,0.194,4.1,43.9
PDS_M3_03024,-89.4341,-97.1696,76.1,13.5,10.4,0.35,3.69,1.5,0.049,5.3,44.1
PDS_M3_03025,-86.2608,-33.8104,71.7,19.9,8.4,0.53,3.88,0.97,0.065,6.4,43.4
PDS_M3_03026,-80.5555,117.4383,72.9,18.7,8.4,0.3,4.02,0.99,0.083,8.4,43.7
PDS_M3_03027,-83.5827,-98.0523,74.0,15.3,10.7,0.45,4.9,1.0,0.071,5.1,43.3
PDS_M3_03028,-83.2852,8.7971,71.8,17.3,10.9,0.65,5.16,1.07,0.112,5.0,43.5
PDS_M3_03029,-83.6772,110.1948,75.2,14.2,10.6,0.47,3.84,1.05,0.082,6.2,43.3
PDS_M3_03030,-88.0101,-52.7481,74.4,14.6,11.0,0.63,4.18,1.21,0.09,6.1,43.5
PDS_M3_03031,-85.8167,51.1955,83.4,6.1,10.5,0.45,4.01,0.97,0.108,6.1,44.0
PDS_M3_03032,-82.4906,-91.5726,71.3,18.9,9.8,0.37,4.81,1.13,0.041,5.5,43.7
PDS_M3_03033,-88.9863,-140.6594,76.4,15.4,8.2,0.48,4.57,0.62,0.041,3.4,43.4
PDS_M3_03034,-87.2215,105.9783,77.0,12.2,10.8,0.54,4.13,1.33,0.052,6.0,43.9
PDS_M3_03035,-87.2368,-144.3713,71.7,17.8,10.5,0.16,5.01,1.44,0.116,5.7,43.1
PDS_M3_03036,-85.6798,-82.3027,78.7,13.3,8.0,0.53,4.61,1.17,0.056,3.9,43.9
PDS_M3_03037,-80.1963,127.8394,74.4,16.6,9.0,0.31,3.58,1.32,0.192,6.5,44.5
PDS_M3_03038,-89.325,-55.2711,66.0,26.7,7.3,0.27,4.21,0.85,0.045,6.7,43.2
PDS_M3_03039,-84.813,170.2963,78.6,10.6,10.8,0.53,4.06,1.56,0.092,6.5,43.2
PDS_M3_03040,-88.2064,172.7044,71.5,19.2,9.3,0.65,3.41,1.16,0.042,5.3,43.9
PDS_M3_03041,-80.2932,-83.4206,71.8,20.2,8.0,0.48,4.02,0.62,0.22,6.1,43.6
PDS_M3_03042,-88.867,-165.2478,78.8,13.0,8.2,0.25,5.11,1.46,0.054,4.7,43.9
PDS_M3_03043,-85.964,73.8228,74.6,14.5,10.9,0.35,5.08,1.32,0.093,4.1,44.1
PDS_M3_03044,-82.6212,-17.6449,79.7,10.8,9.5,0.39,4.93,1.66,0.22,5.7,43.5
PDS_M3_03045,-82.9545,-143.729,80.8,10.5,8.7,0.48,4.82,1.6,0.042,4.0,43.6
PDS_M3_03046,-85.7727,74.7082,73.4,17.6,9.0,0.44,4.37,1.5,0.083,5.6,43.8
PDS_M3_03047,-86.5348,-168.777,79.2,13.4,7.4,0.52,3.72,1.24,0.085,5.7,44.2
PDS_M3_03048,-86.0239,133.2708,73.0,19.7,7.3,0.6,4.65,1.31,0.066,4.8,43.6
PDS_M3_03049,-87.3572,-130.0851,84.9,5.7,9.4,0.5,2.88,0.78,0.104,8.1,43.9
PDS_M3_03050,-87.9467,-134.1677,73.2,17.8,9.0,0.58,3.66,1.02,0.087,5.1,43.7
PDS_M3_03051,-85.1696,-116.758,80.1,11.5,8.4,0.41,5.08,2.0,0.057,6.1,44.1
PDS_M3_03052,-87.3147,165.6959,79.4,11.3,9.3,0.94,3.81,0.58,0.113,5.6,43.2
PDS_M3_03053,-87.1254,69.541,77.3,15.4,7.3,0.53,4.71,1.19,0.078,6.9,43.3
PDS_M3_03054,-83.4324,108.4938,73.3,15.9,10.8,0.55,3.91,1.09,0.078,5.4,43.5
PDS_M3_03055,-80.3146,-36.8514,75.4,16.4,8.2,0.71,4.64,1.36,0.22,4.3,43.9
PDS_M3_03056,-83.9636,-58.9274,67.4,25.3,7.3,0.46,2.97,1.16,0.086,6.3,44.2
PDS_M3_03057,-89.2302,-95.5858,76.9,15.4,7.7,0.35,5.22,1.46,0.132,4.0,43.6
PDS_M3_03058,-89.2442,-6.9667,77.4,15.2,7.4,0.65,3.31,1.1,0.161,4.8,43.8
PDS_M3_03059,-80.4858,18.6583,76.5,15.8,7.7,0.65,3.11,1.33,0.092,5.2,43.4
PDS_M3_03060,-87.0271,47.4389,64.1,27.2,8.7,0.47,5.17,1.21,0.133,5.2,43.5
PDS_M3_03061,-89.0793,-87.4373,70.9,19.1,10.0,0.71,4.2,1.01,0.062,5.4,43.0
PDS_M3_03062,-84.0096,161.5155,73.0,18.9,8.1,0.44,3.96,0.97,0.052,5.3,43.6
PDS_M3_03063,-83.7635,-118.8869,77.2,14.1,8.7,0.59,5.45,1.48,0.111,6.0,43.3
PDS_M3_03064,-83.515,167.6351,77.2,12.1,10.7,0.68,4.78,1.29,0.196,5.0,42.9
PDS_M3_03065,-87.326,-174.6518,75.3,16.5,8.2,0.46,3.84,1.4,0.043,6.3,44.7
PDS_M3_03066,-89.8489,-6.7948,78.5,11.3,10.2,0.52,4.09,1.48,0.126,4.8,44.1
PDS_M3_03067,-80.3498,-59.9876,71.9,20.5,7.6,0.6,5.06,0.94,0.042,4.3,43.8
PDS_M3_03068,-87.4911,-18.3156,78.4,13.9,7.7,0.4,3.43,1.02,0.077,4.4,44.1
PDS_M3_03069,-83.2397,25.4392,77.9,13.3,8.8,0.33,5.35,1.0,0.108,5.3,44.3
PDS_M3_03070,-82.9337,-23.1879,77.5,14.6,7.9,0.65,3.85,1.41,0.071,7.0,43.8
PDS_M3_03071,-83.8999,-30.6551,75.3,14.1,10.6,0.5,3.5,1.13,0.061,5.8,44.0
PDS_M3_03072,-86.8709,83.7804,83.3,9.5,7.2,0.37,5.07,1.15,0.052,5.2,43.7
PDS_M3_03073,-87.289,66.9155,78.0,12.6,9.4,0.46,4.79,0.78,0.22,5.8,43.7
PDS_M3_03074,-84.0233,119.9777,72.1,18.5,9.4,0.53,2.78,1.35,0.091,4.3,42.9
PDS_M3_03075,-81.339,-90.0148,77.0,15.7,7.3,0.21,4.11,1.36,0.048,3.8,43.8
PDS_M3_03076,-80.5327,39.4303,79.0,11.1,9.9,0.56,3.32,1.27,0.043,4.6,43.6
PDS_M3_03077,-88.9409,30.6701,73.6,17.5,8.9,0.51,4.84,1.15,0.057,4.5,43.5
PDS_M3_03078,-88.4517,-46.8944,80.4,9.7,9.9,0.7,5.58,1.41,0.086,8.7,44.1
PDS_M3_03079,-80.5526,-5.0193,77.5,12.2,10.3,0.42,4.63,1.09,0.124,8.1,43.8
PDS_M3_03080,-82.6346,-67.0384,66.6,25.1,8.3,0.66,3.59,1.53,0.22,8.1,43.7
PDS_M3_03081,-81.1701,-128.936,77.2,13.9,8.9,0.44,4.91,1.31,0.148,4.3,43.5
PDS_M3_03082,-87.9737,-103.0316,74.4,17.6,8.0,0.47,4.16,0.72,0.097,7.9,43.8
PDS_M3_03083,-84.1241,-142.0151,78.1,14.1,7.8,0.49,4.14,1.06,0.106,4.9,43.5
PDS_M3_03084,-82.9886,65.905,79.8,13.2,7.0,0.76,3.81,1.2,0.084,7.8,43.7
PDS_M3_03085,-83.1989,57.8619,76.8,12.3,10.9,0.26,4.28,0.89,0.074,6.3,43.6
PDS_M3_03086,-85.9185,162.2183,82.7,8.5,8.8,0.52,4.14,1.42,0.132,4.6,43.5
PDS_M3_03087,-89.8461,82.6842,75.3,17.6,7.1,0.46,2.28,0.51,0.052,7.8,43.5
PDS_M3_03088,-84.1707,-161.2635,78.5,14.5,7.0,0.45,4.22,1.34,0.064,7.7,44.0
PDS_M3_03089,-87.469,138.3283,79.2,12.6,8.2,0.54,4.09,1.31,0.22,4.5,43.4
PDS_M3_03090,-85.4975,130.5631,75.6,17.3,7.1,0.62,4.48,0.5,0.091,6.2,43.4
PDS_M3_03091,-80.4242,-20.4047,79.1,12.4,8.5,0.53,2.59,1.13,0.081,3.5,44.3
PDS_M3_03092,-86.0096,30.9107,73.6,19.1,7.3,0.64,4.61,0.97,0.154,5.3,44.1
PDS_M3_03093,-81.602,171.3882,74.3,18.5,7.2,0.41,4.22,1.53,0.126,5.3,43.9
PDS_M3_03094,-88.1146,11.6296,70.8,19.5,9.7,0.44,4.6,0.85,0.064,5.3,44.2
PDS_M3_03095,-83.2754,145.9159,77.0,12.4,10.6,0.3,2.9,1.34,0.099,7.7,44.2
PDS_M3_03096,-80.2299,-150.106,77.3,14.1,8.6,0.75,3.21,1.4,0.052,4.2,43.7
PDS_M3_03097,-88.9811,-111.2213,80.7,9.0,10.3,0.42,2.7,0.98,0.043,5.5,44.6
PDS_M3_03098,-89.9168,-21.3282,79.2,13.7,7.1,0.41,4.32,1.49,0.22,6.7,44.4
PDS_M3_03099,-85.6642,30.5125,74.9,15.0,10.1,0.54,3.92,0.98,0.12,4.2,43.6
PDS_M3_03100,-89.0737,113.842,71.3,21.4,7.3,0.62,4.08,1.5,0.2,4.7,43.6
PDS_M3_03101,-82.5162,175.7744,77.7,11.9,10.4,0.35,3.09,1.88,0.147,7.1,43.5
PDS_M3_03102,-80.8545,-40.0135,80.4,9.1,10.5,0.63,3.23,1.38,0.074,7.4,43.8
PDS_M3_03103,-85.6598,-162.9304,79.0,10.9,10.1,0.4,2.2,1.28,0.159,5.3,43.1
PDS_M3_03104,-87.4129,108.4217,80.3,9.4,10.3,0.66,3.12,0.96,0.133,6.8,43.6
PDS_M3_03105,-85.656,37.5771,75.2,15.6,9.2,0.37,3.68,1.66,0.058,7.7,43.9
PDS_M3_03106,-82.7655,-108.5246,74.1,17.8,8.1,0.56,3.72,1.37,0.099,5.3,43.2
PDS_M3_03107,-89.9095,-1.8618,73.1,17.3,9.6,0.46,4.15,0.96,0.062,6.7,43.4
PDS_M3_03108,-84.1055,87.2317,75.8,15.4,8.8,0.28,4.81,1.55,0.056,5.3,43.9
PDS_M3_03109,-83.8671,97.3482,75.7,17.3,7.0,0.24,3.65,1.13,0.045,4.2,43.5
PDS_M3_03110,-83.6231,-0.1374,76.8,14.3,8.9,0.34,4.59,1.3,0.087,5.8,44.1
PDS_M3_03111,-87.5798,-70.1228,75.5,14.9,9.6,0.6,4.82,0.98,0.07,5.5,44.1
PDS_M3_03112,-82.8595,170.5473,75.5,17.4,7.1,0.16,5.12,0.82,0.046,4.7,43.4
PDS_M3_03113,-89.0861,58.8105,72.9,17.6,9.5,0.5,4.59,0.83,0.116,5.4,43.4
PDS_M3_03114,-88.0073,-33.0345,79.8,10.6,9.6,0.49,4.26,0.99,0.117,5.5,43.8
PDS_M3_03115,-81.2253,-79.0332,76.3,16.1,7.6,0.2,3.34,1.25,0.056,6.1,43.4
PDS_M3_03116,-82.6128,83.1971,75.3,16.0,8.7,0.33,4.42,1.01,0.22,7.0,44.3
PDS_M3_03117,-89.8625,-92.814,73.0,16.1,10.9,0.33,3.9,0.86,0.13,7.0,43.4
PDS_M3_03118,-87.5162,-118.1844,70.7,18.8,10.5,0.46,5.3,0.81,0.138,5.7,43.8
PDS_M3_03119,-87.8559,10.7402,81.2,10.2,8.6,0.67,4.27,1.48,0.04,5.1,43.2
PDS_M3_03120,-87.2919,-75.6045,78.2,13.4,8.4,0.61,4.07,1.06,0.22,7.4,43.4
PDS_M3_03121,-87.5244,46.4059,69.5,23.0,7.5,0.4,5.33,0.51,0.22,5.7,43.0
PDS_M3_03122,-89.3747,-137.5421,79.1,13.8,7.1,0.33,3.81,1.1,0.082,5.1,43.3
PDS_M3_03123,-85.4106,55.7788,79.7,12.1,8.2,0.22,4.2,0.98,0.22,6.0,43.6
PDS_M3_03124,-82.6727,-78.0132,76.5,12.7,10.8,0.39,5.81,1.16,0.097,3.6,43.8
PDS_M3_03125,-83.9327,-179.9125,82.4,6.8,10.8,0.32,4.41,0.93,0.049,5.2,44.5
PDS_M3_03126,-83.2713,-134.303,76.9,12.8,10.3,0.44,5.1,1.49,0.141,5.2,43.6
PDS_M3_03127,-89.1885,156.1015,70.3,21.3,8.4,0.45,5.4,1.05,0.089,4.9,43.5
PDS_M3_03128,-80.4851,132.2477,77.5,14.9,7.6,0.38,3.76,1.04,0.065,6.3,43.8
PDS_M3_03129,-81.6151,-95.9007,77.0,13.6,9.4,0.38,4.93,1.01,0.056,7.1,43.4
PDS_M3_03130,-81.9491,100.2139,73.6,16.8,9.6,0.35,3.93,1.24,0.084,7.8,43.6
PDS_M3_03131,-81.7702,39.0858,78.3,13.0,8.7,0.37,5.83,1.22,0.111,5.2,44.6
PDS_M3_03132,-80.6729,169.5257,69.3,20.9,9.8,0.67,5.35,0.98,0.166,5.5,43.6
PDS_M3_03133,-84.5575,-45.502,80.0,10.0,10.0,0.53,4.79,1.11,0.095,5.0,44.6
PDS_M3_03134,-87.9972,65.3258,72.5,17.4,10.1,0.53,5.04,1.02,0.072,6.4,43.5
PDS_M3_03135,-83.8322,-157.1271,72.1,18.9,9.0,0.6,3.64,1.35,0.1,3.6,43.3
PDS_M3_03136,-82.5712,-37.351,75.5,14.3,10.2,0.59,5.57,0.71,0.081,5.3,44.1
PDS_M3_03137,-82.6208,166.9744,77.7,15.2,7.1,0.66,3.48,1.0,0.103,6.1,44.2
PDS_M3_03138,-84.7855,14.0331,76.7,13.6,9.7,0.54,4.53,1.04,0.096,5.1,43.5
PDS_M3_03139,-89.3154,-76.3634,73.0,19.1,7.9,0.48,3.63,1.52,0.22,5.3,43.7
PDS_M3_03140,-86.2889,-136.7025,74.0,17.9,8.1,0.36,4.89,1.45,0.098,7.0,43.6
PDS_M3_03141,-80.7923,73.2702,71.5,21.1,7.4,0.33,5.6,1.22,0.11,5.7,43.0
PDS_M3_03142,-84.1555,52.1482,75.1,17.1,7.8,0.58,4.56,0.8,0.174,7.2,43.1
PDS_M3_03143,-84.6167,-45.3821,80.3,8.7,11.0,0.43,4.45,1.12,0.187,7.8,43.7
PDS_M3_03144,-87.3115,162.3389,76.0,15.3,8.7,0.25,4.11,1.66,0.049,6.4,44.1
PDS_M3_03145,-86.3155,-172.007,79.4,9.9,10.7,0.14,4.28,1.06,0.076,5.5,44.1
PDS_M3_03146,-81.0465,-70.6594,81.8,10.5,7.7,0.77,3.93,1.14,0.212,7.7,43.5
PDS_M3_03147,-83.3354,151.585,73.6,18.6,7.8,0.3,5.51,1.16,0.22,2.8,43.1
PDS_M3_03148,-82.1261,-64.4632,75.3,15.5,9.2,0.35,4.84,0.85,0.053,3.9,43.3
PDS_M3_03149,-85.4565,-89.189,84.7,6.9,8.4,0.63,3.92,0.86,0.075,6.7,43.6
PDS_M3_03150,-83.6975,12.3193,81.8,8.6,9.6,0.27,4.25,0.86,0.06,8.8,43.5
PDS_M3_03151,-87.5162,116.5686,69.3,22.0,8.7,0.53,6.53,1.01,0.134,6.6,42.6
PDS_M3_03152,-82.9454,-142.8672,77.5,12.3,10.2,0.72,4.42,1.23,0.155,6.0,42.7
PDS_M3_03153,-85.724,159.4875,76.0,15.3,8.7,0.77,5.36,1.15,0.078,5.2,42.6
PDS_M3_03154,-85.5745,106.2262,79.3,11.4,9.3,0.38,3.74,1.25,0.108,6.5,43.2
PDS_M3_03155,-83.5068,-114.7499,73.0,18.7,8.3,0.45,4.58,1.75,0.162,7.2,44.0
PDS_M3_03156,-80.6372,76.3229,72.6,17.6,9.8,0.39,3.7,1.88,0.114,6.7,45.0
PDS_M3_03157,-89.3599,-41.4149,73.3,17.1,9.6,0.45,3.77,1.13,0.05,5.9,44.4
PDS_M3_03158,-81.7526,-35.1739,73.7,17.7,8.6,0.64,4.83,1.38,0.115,7.0,43.7
PDS_M3_03159,-87.0762,101.9844,79.3,12.6,8.1,0.24,3.48,1.3,0.05,6.2,43.5
