sample_id,latitude_deg,longitude_deg,annual_illumination_pct,sunlight_hours_yr,max_continuous_sunlight_hrs,max_continuous_darkness_hrs,psr_flag,direct_earth_visibility_pct,solar_energy_yield_kwh_m2_yr
ILLUM_02962,-86.6439,-133.5676,0.0,0,0,8760,1,0.0,0
ILLUM_02963,-80.2147,-11.354,5.0,438,0,358,0,0.0,572
ILLUM_02964,-81.4346,35.3902,55.8,4888,347,422,0,63.9,6387
ILLUM_02965,-82.9883,-168.8506,89.9,7875,1798,50,0,90.6,10289
ILLUM_02966,-82.7294,-81.0376,79.1,6929,934,164,0,71.4,9053
ILLUM_02967,-84.3793,-168.192,21.2,1857,344,366,0,21.9,2426
ILLUM_02968,-80.5291,-28.6793,18.3,1603,0,356,0,13.9,2095
ILLUM_02969,-85.0374,142.236,56.3,4932,613,452,0,65.6,6444
ILLUM_02970,-86.1948,173.7549,78.5,6877,1219,189,0,79.2,8985
ILLUM_02971,-88.3696,49.3371,35.0,3066,302,749,0,42.0,4006
ILLUM_02972,-82.1379,-121.8104,40.7,3565,517,697,0,32.6,4658
ILLUM_02973,-82.6556,146.1058,0.0,0,0,8760,1,0.0,0
ILLUM_02974,-86.1564,5.8492,14.4,1261,0,627,0,15.5,1648
ILLUM_02975,-89.7481,-124.6502,0.0,0,0,8760,1,0.0,0
ILLUM_02976,-81.61,151.8216,8.8,771,0,748,0,14.5,1007
ILLUM_02977,-89.8858,92.6889,15.5,1358,0,621,0,29.2,1774
ILLUM_02978,-82.963,83.4139,23.1,2024,342,621,0,32.2,2644
ILLUM_02979,-80.2974,75.3051,42.1,3688,559,643,0,51.8,4819
ILLUM_02980,-85.6234,-107.8777,5.0,438,0,691,0,0.0,572
ILLUM_02981,-87.6503,-104.0376,44.7,3916,536,698,0,37.8,5116
ILLUM_02982,-82.9513,67.7855,87.8,7691,1595,64,0,97.5,10049
ILLUM_02983,-81.8287,-100.8998,5.0,438,0,437,0,0.0,572
ILLUM_02984,-84.5357,-22.0782,58.9,5160,604,710,0,56.2,6741
ILLUM_02985,-80.3296,101.5207,76.5,6701,1257,227,0,89.2,8756
ILLUM_02986,-89.4833,102.2229,28.2,2470,640,534,0,39.5,3228
ILLUM_02987,-84.952,-16.8258,11.4,999,0,387,0,9.6,1305
ILLUM_02988,-82.8155,105.1884,5.0,438,0,372,0,13.8,572
ILLUM_02989,-81.3736,121.9038,58.9,5160,365,438,0,69.7,6741
ILLUM_02990,-88.2074,55.7193,51.7,4529,525,385,0,60.7,5917
ILLUM_02991,-82.0,-97.7667,23.0,2015,580,447,0,11.9,2632
ILLUM_02992,-84.4729,-81.3558,79.8,6990,1432,210,0,69.1,9133
ILLUM_02993,-86.0345,-66.6572,66.2,5799,429,702,0,60.7,7577
ILLUM_02994,-88.6828,-137.9505,24.1,2111,553,454,0,19.6,2758
ILLUM_02995,-81.347,-81.6625,71.4,6255,1014,195,0,61.7,8172
ILLUM_02996,-88.4273,-104.5731,20.8,1822,447,737,0,13.6,2381
ILLUM_02997,-86.9021,-16.0817,60.1,5265,378,466,0,61.4,6879
ILLUM_02998,-87.0995,147.0375,9.1,797,0,641,0,16.7,1042
ILLUM_02999,-81.2859,-142.3871,63.7,5580,619,561,0,59.7,7291
ILLUM_03000,-83.273,79.2965,25.4,2225,668,731,0,32.5,2907
ILLUM_03001,-82.0332,67.4219,52.7,4617,693,659,0,63.6,6032
ILLUM_03002,-87.4953,-145.5285,16.5,1445,0,428,0,10.7,1889
ILLUM_03003,-83.7513,152.1261,64.8,5676,423,409,0,73.6,7417
ILLUM_03004,-84.2825,24.65,7.8,683,0,491,0,10.0,893
ILLUM_03005,-81.6717,-49.0588,17.0,1489,0,732,0,8.2,1946
ILLUM_03006,-80.9391,92.3539,16.1,1410,0,409,0,27.5,1843
ILLUM_03007,-89.8784,-87.3484,5.0,438,0,665,0,0.0,572
ILLUM_03008,-83.2598,69.6635,70.8,6202,1149,136,0,80.2,8103
ILLUM_03009,-89.4816,-165.704,90.3,7910,1701,57,0,90.7,10335
ILLUM_03010,-84.5114,122.1869,70.7,6193,1398,156,0,82.4,8092
ILLUM_03011,-87.1237,-18.6585,78.9,6912,1011,143,0,78.6,9030
ILLUM_03012,-86.9322,49.2094,5.0,438,0,542,0,8.1,572
ILLUM_03013,-86.4704,-100.3544,12.4,1086,0,451,0,1.4,1419
ILLUM_03014,-83.7871,63.7465,52.4,4590,661,565,0,62.1,5997
ILLUM_03015,-86.6595,98.0065,91.0,7972,1753,66,0,98.5,10415
ILLUM_03016,-82.673,-9.6433,60.6,5309,537,474,0,61.1,6936
ILLUM_03017,-85.9547,42.3817,34.9,3057,356,691,0,42.3,3994
ILLUM_03018,-89.3165,-15.7227,12.7,1113,0,353,0,11.2,1454
ILLUM_03019,-82.1624,141.8729,13.6,1191,0,719,0,20.7,1557
ILLUM_03020,-87.1424,-0.7671,36.4,3189,381,566,0,34.3,4166
ILLUM_03021,-85.6723,123.0511,66.1,5790,349,556,0,76.2,7565
ILLUM_03022,-83.1456,108.4867,5.0,438,0,453,0,12.5,572
ILLUM_03023,-86.6754,-32.2183,77.5,6789,1240,231,0,75.6,8870
ILLUM_03024,-89.4341,-97.1696,82.7,7245,1228,187,0,79.5,9465
ILLUM_03025,-86.2608,-33.8104,86.4,7569,1758,43,0,78.9,9889
ILLUM_03026,-80.5555,117.4383,88.8,7779,1694,70,0,95.6,10164
ILLUM_03027,-83.5827,-98.0523,5.0,438,0,538,0,0.0,572
ILLUM_03028,-83.2852,8.7971,88.4,7744,1765,38,0,94.4,10118
ILLUM_03029,-83.6772,110.1948,39.4,3451,670,571,0,44.2,4510
ILLUM_03030,-88.0101,-52.7481,77.6,6798,1262,97,0,74.6,8882
ILLUM_03031,-85.8167,51.1955,18.1,1586,0,698,0,25.5,2072
ILLUM_03032,-82.4906,-91.5726,37.9,3320,699,603,0,32.4,4338
ILLUM_03033,-88.9863,-140.6594,5.0,438,0,610,0,0.0,572
ILLUM_03034,-87.2215,105.9783,5.0,438,0,687,0,13.4,572
ILLUM_03035,-87.2368,-144.3713,88.0,7709,1765,76,0,83.8,10072
ILLUM_03036,-85.6798,-82.3027,75.2,6588,915,115,0,67.1,8607
ILLUM_03037,-80.1963,127.8394,52.0,4555,454,600,0,58.2,5952
ILLUM_03038,-89.325,-55.2711,48.5,4249,563,607,0,41.7,5551
ILLUM_03039,-84.813,170.2963,0.0,0,0,8760,1,0.0,0
ILLUM_03040,-88.2064,172.7044,30.0,2628,532,602,0,33.7,3434
ILLUM_03041,-80.2932,-83.4206,73.1,6404,1285,155,0,62.4,8367
ILLUM_03042,-88.867,-165.2478,47.6,4170,502,509,0,43.5,5448
ILLUM_03043,-85.964,73.8228,58.5,5125,432,627,0,70.2,6696
ILLUM_03044,-82.6212,-17.6449,90.0,7884,1666,72,0,88.6,10301
ILLUM_03045,-82.9545,-143.729,42.2,3697,637,551,0,38.9,4830
ILLUM_03046,-85.7727,74.7082,38.3,3355,603,553,0,49.4,4384
ILLUM_03047,-86.5348,-168.777,85.3,7472,1716,57,0,84.1,9763
ILLUM_03048,-86.0239,133.2708,84.5,7402,1352,208,0,93.0,9671
ILLUM_03049,-87.3572,-130.0851,88.3,7735,1784,68,0,86.6,10106
ILLUM_03050,-87.9467,-134.1677,48.7,4266,579,360,0,45.2,5574
ILLUM_03051,-85.1696,-116.758,30.7,2689,500,395,0,23.8,3514
ILLUM_03052,-87.3147,165.6959,22.7,1989,505,420,0,25.3,2598
ILLUM_03053,-87.1254,69.541,5.0,438,0,732,0,12.6,572
ILLUM_03054,-83.4324,108.4938,64.4,5641,436,747,0,78.5,7371
ILLUM_03055,-80.3146,-36.8514,16.3,1428,0,599,0,16.2,1866
ILLUM_03056,-83.9636,-58.9274,60.3,5282,677,389,0,49.1,6902
ILLUM_03057,-89.2302,-95.5858,85.2,7464,1654,66,0,77.1,9752
ILLUM_03058,-89.2442,-6.9667,85.0,7446,1112,148,0,89.1,9729
ILLUM_03059,-80.4858,18.6583,5.0,438,0,675,0,3.6,572
ILLUM_03060,-87.0271,47.4389,32.3,2829,436,395,0,37.5,3697
ILLUM_03061,-89.0793,-87.4373,0.0,0,0,8760,1,0.0,0
ILLUM_03062,-84.0096,161.5155,50.9,4459,360,641,0,54.1,5826
ILLUM_03063,-83.7635,-118.8869,77.3,6771,1205,180,0,68.0,8847
ILLUM_03064,-83.515,167.6351,80.1,7017,1167,176,0,83.2,9168
ILLUM_03065,-87.326,-174.6518,42.2,3697,610,426,0,41.1,4830
ILLUM_03066,-89.8489,-6.7948,30.1,2637,663,624,0,32.9,3445
ILLUM_03067,-80.3498,-59.9876,36.7,3215,580,499,0,34.6,4200
ILLUM_03068,-87.4911,-18.3156,62.1,5440,426,361,0,58.9,7108
ILLUM_03069,-83.2397,25.4392,33.5,2935,498,637,0,39.2,3834
ILLUM_03070,-82.9337,-23.1879,70.8,6202,1167,226,0,69.7,8103
ILLUM_03071,-83.8999,-30.6551,85.6,7499,1738,74,0,80.8,9797
ILLUM_03072,-86.8709,83.7804,24.2,2120,542,558,0,36.8,2770
ILLUM_03073,-87.289,66.9155,89.2,7814,1601,67,0,98.5,10209
ILLUM_03074,-84.0233,119.9777,57.7,5055,339,361,0,67.8,6604
ILLUM_03075,-81.339,-90.0148,82.6,7236,1420,189,0,73.4,9454
ILLUM_03076,-80.5327,39.4303,10.3,902,0,395,0,16.2,1179
ILLUM_03077,-88.9409,30.6701,23.9,2094,335,685,0,29.0,2735
ILLUM_03078,-88.4517,-46.8944,28.9,2532,552,418,0,23.2,3308
ILLUM_03079,-80.5526,-5.0193,0.0,0,0,8760,1,0.0,0
ILLUM_03080,-82.6346,-67.0384,16.6,1454,0,598,0,7.1,1900
ILLUM_03081,-81.1701,-128.936,79.3,6947,1353,152,0,74.7,9076
ILLUM_03082,-87.9737,-103.0316,37.1,3250,467,631,0,30.0,4246
ILLUM_03083,-84.1241,-142.0151,91.7,8033,1543,77,0,85.3,10495
ILLUM_03084,-82.9886,65.905,52.6,4608,512,576,0,64.6,6020
ILLUM_03085,-83.1989,57.8619,11.9,1042,0,395,0,21.6,1362
ILLUM_03086,-85.9185,162.2183,52.9,4634,595,731,0,54.9,6055
ILLUM_03087,-89.8461,82.6842,90.5,7928,1837,51,0,98.5,10358
ILLUM_03088,-84.1707,-161.2635,52.9,4634,600,455,0,50.5,6055
ILLUM_03089,-87.469,138.3283,5.0,438,0,413,0,6.8,572
ILLUM_03090,-85.4975,130.5631,0.0,0,0,8760,1,0.0,0
ILLUM_03091,-80.4242,-20.4047,21.0,1840,333,714,0,18.8,2404
ILLUM_03092,-86.0096,30.9107,61.4,5379,389,474,0,70.5,7028
ILLUM_03093,-81.602,171.3882,48.9,4284,314,724,0,50.4,5597
ILLUM_03094,-88.1146,11.6296,32.3,2829,369,599,0,32.9,3697
ILLUM_03095,-83.2754,145.9159,0.0,0,0,8760,1,0.0,0
ILLUM_03096,-80.2299,-150.106,0.0,0,0,8760,1,0.0,0
ILLUM_03097,-88.9811,-111.2213,80.4,7043,965,105,0,77.3,9202
ILLUM_03098,-89.9168,-21.3282,49.0,4292,429,362,0,45.1,5608
ILLUM_03099,-85.6642,30.5125,0.0,0,0,8760,1,0.0,0
ILLUM_03100,-89.0737,113.842,8.3,727,0,657,0,18.9,950
ILLUM_03101,-82.5162,175.7744,15.8,1384,0,510,0,15.6,1808
ILLUM_03102,-80.8545,-40.0135,48.8,4275,481,706,0,43.2,5585
ILLUM_03103,-85.6598,-162.9304,30.5,2672,424,673,0,26.3,3491
ILLUM_03104,-87.4129,108.4217,5.0,438,0,734,0,13.5,572
ILLUM_03105,-85.656,37.5771,41.6,3644,685,560,0,49.3,4761
ILLUM_03106,-82.7655,-108.5246,68.3,5983,533,538,0,61.4,7817
ILLUM_03107,-89.9095,-1.8618,83.7,7332,1252,136,0,84.4,9580
ILLUM_03108,-84.1055,87.2317,51.5,4511,327,595,0,65.6,5894
ILLUM_03109,-83.8671,97.3482,65.9,5773,514,716,0,78.6,7543
ILLUM_03110,-83.6231,-0.1374,29.3,2567,402,680,0,34.6,3354
ILLUM_03111,-87.5798,-70.1228,46.7,4091,464,563,0,37.7,5345
ILLUM_03112,-82.8595,170.5473,68.8,6027,358,514,0,71.0,7874
ILLUM_03113,-89.0861,58.8105,65.8,5764,343,544,0,77.7,7531
ILLUM_03114,-88.0073,-33.0345,37.1,3250,439,430,0,34.9,4246
ILLUM_03115,-81.2253,-79.0332,0.0,0,0,8760,1,0.0,0
ILLUM_03116,-82.6128,83.1971,84.0,7358,1011,85,0,97.7,9614
ILLUM_03117,-89.8625,-92.814,59.7,5230,593,384,0,50.1,6833
ILLUM_03118,-87.5162,-118.1844,59.4,5203,330,585,0,52.2,6799
ILLUM_03119,-87.8559,10.7402,71.5,6263,1281,132,0,76.4,8184
ILLUM_03120,-87.2919,-75.6045,11.8,1034,0,552,0,1.3,1351
ILLUM_03121,-87.5244,46.4059,48.4,4240,525,490,0,56.9,5540
ILLUM_03122,-89.3747,-137.5421,91.7,8033,1769,48,0,84.4,10495
ILLUM_03123,-85.4106,55.7788,32.0,2803,390,500,0,42.6,3663
ILLUM_03124,-82.6727,-78.0132,24.6,2155,618,618,0,18.2,2816
ILLUM_03125,-83.9327,-179.9125,55.6,4871,667,397,0,57.1,6364
ILLUM_03126,-83.2713,-134.303,21.4,1875,546,399,0,13.8,2449
ILLUM_03127,-89.1885,156.1015,51.0,4468,636,458,0,56.9,5837
ILLUM_03128,-80.4851,132.2477,18.0,1577,0,427,0,22.2,2060
ILLUM_03129,-81.6151,-95.9007,56.1,4914,458,401,0,45.1,6421
ILLUM_03130,-81.9491,100.2139,54.7,4792,330,703,0,67.1,6261
ILLUM_03131,-81.7702,39.0858,38.8,3399,485,721,0,46.1,4441
ILLUM_03132,-80.6729,169.5257,31.8,2786,640,581,0,38.2,3640
ILLUM_03133,-84.5575,-45.502,0.0,0,0,8760,1,0.0,0
ILLUM_03134,-87.9972,65.3258,29.2,2558,523,569,0,40.5,3342
ILLUM_03135,-83.8322,-157.1271,46.5,4073,567,376,0,43.5,5322
ILLUM_03136,-82.5712,-37.351,22.4,1962,342,515,0,17.5,2564
ILLUM_03137,-82.6208,166.9744,69.4,6079,348,426,0,76.6,7943
ILLUM_03138,-84.7855,14.0331,67.3,5895,662,672,0,69.8,7703
ILLUM_03139,-89.3154,-76.3634,22.8,1997,595,452,0,15.9,2610
ILLUM_03140,-86.2889,-136.7025,8.0,701,0,707,0,2.4,916
ILLUM_03141,-80.7923,73.2702,5.0,438,0,546,0,9.6,572
ILLUM_03142,-84.1555,52.1482,53.3,4669,529,664,0,64.6,6100
ILLUM_03143,-84.6167,-45.3821,22.5,1971,314,685,0,13.0,2575
ILLUM_03144,-87.3115,162.3389,5.0,438,0,508,0,4.2,572
ILLUM_03145,-86.3155,-172.007,30.9,2707,567,435,0,32.7,3537
ILLUM_03146,-81.0465,-70.6594,89.1,7805,1632,34,0,82.0,10198
ILLUM_03147,-83.3354,151.585,67.1,5878,666,674,0,70.3,7680
ILLUM_03148,-82.1261,-64.4632,79.3,6947,1301,104,0,72.5,9076
ILLUM_03149,-85.4565,-89.189,15.4,1349,0,684,0,3.8,1763
ILLUM_03150,-83.6975,12.3193,5.0,438,0,575,0,9.1,572
ILLUM_03151,-87.5162,116.5686,5.0,438,0,620,0,10.0,572
ILLUM_03152,-82.9454,-142.8672,87.8,7691,1826,69,0,84.8,10049
ILLUM_03153,-85.724,159.4875,0.0,0,0,8760,1,0.0,0
ILLUM_03154,-85.5745,106.2262,39.3,3443,321,495,0,53.3,4498
ILLUM_03155,-83.5068,-114.7499,36.0,3154,534,359,0,28.4,4120
ILLUM_03156,-80.6372,76.3229,70.7,6193,1380,187,0,79.1,8092
ILLUM_03157,-89.3599,-41.4149,29.1,2549,324,477,0,22.8,3331
ILLUM_03158,-81.7526,-35.1739,48.2,4222,544,507,0,45.1,5517
ILLUM_03159,-87.0762,101.9844,88.0,7709,1672,69,0,98.5,10072
ILLUM_03160,-85.5608,166.6025,40.3,3530,545,662,0,44.5,4613
ILLUM_03161,-89.7809,-134.4039,50.1,4389,336,523,0,45.2,5734
ILLUM_03162,-86.9895,-28.5731,47.3,4143,612,352,0,43.0,5414
ILLUM_03163,-84.9737,-6.861,73.8,6465,943,130,0,75.1,8447
ILLUM_03164,-89.4382,-44.5277,25.9,2269,625,418,0,18.3,2964
ILLUM_03165,-85.089,-49.2519,17.3,1515,0,447,0,8.6,1980
ILLUM_03166,-80.7289,-161.1833,69.6,6097,508,730,0,68.4,7966
ILLUM_03167,-88.9461,66.7939,38.3,3355,303,660,0,48.7,4384
ILLUM_03168,-82.3556,-22.9628,84.6,7411,1216,80,0,82.9,9683
ILLUM_03169,-85.9033,-109.8742,56.1,4914,471,411,0,51.8,6421
ILLUM_03170,-83.4483,113.7721,53.6,4695,629,356,0,62.8,6135
ILLUM_03171,-87.3976,108.9219,9.9,867,0,556,0,16.2,1133
ILLUM_03172,-88.4051,-4.899,67.7,5931,529,624,0,68.5,7749
ILLUM_03173,-88.3954,-72.5578,61.9,5422,445,723,0,55.6,7085
ILLUM_03174,-89.2951,49.7134,59.2,5186,574,624,0,68.4,6776
ILLUM_03175,-88.1435,-76.2652,23.9,2094,641,430,0,15.7,2735
ILLUM_03176,-83.3578,-95.0371,87.6,7674,1515,36,0,80.0,10026
ILLUM_03177,-81.1831,82.9853,0.0,0,0,8760,1,0.0,0
ILLUM_03178,-81.8587,-165.4829,9.8,858,0,456,0,12.0,1122
ILLUM_03179,-83.1487,-145.8834,91.5,8015,1682,39,0,88.2,10473
ILLUM_03180,-88.8957,-177.5563,73.5,6439,1439,188,0,70.5,8412
ILLUM_03181,-87.1081,-124.9405,35.7,3127,336,629,0,31.2,4086
ILLUM_03182,-86.9019,-155.1636,88.8,7779,1756,66,0,84.7,10164
ILLUM_03183,-87.5004,178.4889,9.2,806,0,539,0,8.9,1053
ILLUM_03184,-84.8499,-76.0284,6.3,552,0,632,0,0.0,721
ILLUM_03185,-84.6445,-126.2635,0.0,0,0,8760,1,0.0,0
ILLUM_03186,-86.4311,-93.2413,17.0,1489,0,466,0,6.9,1946
ILLUM_03187,-86.4621,157.0052,85.6,7499,1595,30,0,91.0,9797
ILLUM_03188,-81.7144,7.2577,74.7,6544,1294,160,0,81.1,8550
ILLUM_03189,-82.1071,-48.6655,30.2,2646,492,534,0,21.6,3457
ILLUM_03190,-86.922,134.4209,81.2,7113,1323,141,0,91.6,9294
ILLUM_03191,-80.8621,-37.8035,5.0,438,0,734,0,0.0,572
ILLUM_03192,-80.4718,-59.3969,52.2,4573,682,574,0,43.5,5975
ILLUM_03193,-86.7326,-105.3783,88.3,7735,1797,68,0,79.2,10106
ILLUM_03194,-86.4558,-43.9931,77.1,6754,1105,105,0,74.3,8824
ILLUM_03195,-84.9437,-65.9936,37.0,3241,577,695,0,24.7,4235
ILLUM_03196,-80.5888,63.8294,15.1,1323,0,708,0,26.3,1728
ILLUM_03197,-81.2368,-75.7502,21.3,1866,353,544,0,10.3,2438
ILLUM_03198,-88.9743,27.7919,46.6,4082,464,353,0,53.5,5334
ILLUM_03199,-86.0727,-156.2788,55.3,4844,546,482,0,52.7,6329
ILLUM_03200,-84.4663,-111.1359,5.0,438,0,730,0,0.0,572
ILLUM_03201,-84.9687,-33.3341,39.2,3434,637,570,0,33.8,4487
ILLUM_03202,-88.0614,157.3017,78.9,6912,949,145,0,82.7,9030
ILLUM_03203,-81.4118,-44.1893,39.9,3495,311,360,0,35.2,4567
ILLUM_03204,-83.2306,59.0667,13.9,1218,0,480,0,24.6,1591
ILLUM_03205,-81.6209,-88.1686,84.2,7376,909,189,0,80.7,9637
ILLUM_03206,-81.4124,-134.2679,25.0,2190,619,635,0,18.1,2861
ILLUM_03207,-82.5164,-158.9268,73.5,6439,1152,141,0,72.3,8412
ILLUM_03208,-85.6079,-70.0511,18.1,1586,0,571,0,9.0,2072
ILLUM_03209,-83.8945,-123.242,38.9,3408,526,443,0,31.8,4452
ILLUM_03210,-88.3963,-117.3562,46.9,4108,602,494,0,37.7,5368
ILLUM_03211,-83.2635,93.8734,45.3,3968,519,516,0,57.5,5185
ILLUM_03212,-88.2075,-174.2983,48.5,4249,559,429,0,48.1,5551
ILLUM_03213,-83.0605,20.8116,20.7,1813,393,638,0,24.9,2369
ILLUM_03214,-87.704,-43.3939,45.8,4012,612,716,0,42.1,5242
ILLUM_03215,-88.8245,2.358,43.2,3784,676,415,0,46.2,4944
ILLUM_03216,-88.3472,22.6189,21.1,1848,541,482,0,23.7,2415
ILLUM_03217,-89.9801,-67.1876,0.0,0,0,8760,1,0.0,0
ILLUM_03218,-82.8126,-73.7608,81.5,7139,1246,174,0,72.6,9328
ILLUM_03219,-82.676,84.0247,81.8,7166,958,239,0,94.3,9362
ILLUM_03220,-84.8507,133.6597,58.9,5160,695,509,0,72.4,6741
ILLUM_03221,-88.3864,-110.6706,11.5,1007,0,491,0,5.8,1316
ILLUM_03222,-89.1645,-144.8572,52.0,4555,698,727,0,48.2,5952
ILLUM_03223,-89.8087,143.2065,0.0,0,0,8760,1,0.0,0
ILLUM_03224,-88.3425,-54.0376,5.9,517,0,482,0,0.0,675
ILLUM_03225,-81.0914,18.4743,44.2,3872,517,523,0,50.3,5059
ILLUM_03226,-87.5846,-50.5645,36.1,3162,450,533,0,29.9,4132
ILLUM_03227,-86.4573,-134.7112,23.1,2024,667,665,0,13.0,2644
ILLUM_03228,-88.9465,32.1594,37.0,3241,310,432,0,41.3,4235
ILLUM_03229,-87.7764,9.0507,91.7,8033,1688,32,0,95.0,10495
ILLUM_03230,-84.8078,-106.9223,67.3,5895,683,612,0,59.1,7703
ILLUM_03231,-83.9225,-17.3271,26.2,2295,600,746,0,25.5,2999
ILLUM_03232,-87.5465,106.9011,57.5,5037,338,464,0,67.1,6581
ILLUM_03233,-89.4227,32.5534,23.2,2032,378,502,0,28.8,2655
ILLUM_03234,-86.0897,-145.1098,56.2,4923,451,461,0,52.3,6432
ILLUM_03235,-87.658,17.2877,84.2,7376,937,120,0,88.1,9637
ILLUM_03236,-87.8045,72.9858,52.8,4625,652,380,0,62.5,6043
ILLUM_03237,-80.4014,105.3732,65.9,5773,663,569,0,79.3,7543
ILLUM_03238,-83.837,46.4823,43.8,3837,303,620,0,50.3,5013
ILLUM_03239,-84.4312,-125.0431,48.3,4231,492,446,0,41.6,5528
ILLUM_03240,-85.8422,75.6624,64.5,5650,401,360,0,75.7,7382
ILLUM_03241,-85.7106,63.8431,72.5,6351,1249,207,0,86.2,8298
ILLUM_03242,-84.5909,-171.2063,58.4,5116,694,614,0,61.1,6684
ILLUM_03243,-83.0357,-31.7708,87.5,7665,1733,40,0,87.6,10015
ILLUM_03244,-82.9785,-60.1379,80.6,7061,1405,117,0,69.2,9225
ILLUM_03245,-88.2831,60.9883,76.4,6693,1394,85,0,82.6,8744
ILLUM_03246,-84.9989,-102.1911,74.8,6552,1436,93,0,70.5,8561
ILLUM_03247,-85.8804,32.7139,23.0,2015,647,617,0,32.1,2632
ILLUM_03248,-81.2947,148.7541,38.9,3408,669,693,0,46.2,4452
ILLUM_03249,-83.6858,107.2089,54.4,4765,351,422,0,63.2,6226
ILLUM_03250,-84.675,151.7248,44.0,3854,561,489,0,48.7,5036
ILLUM_03251,-88.8461,172.2621,82.7,7245,1348,147,0,81.9,9465
ILLUM_03252,-83.9436,-176.1588,5.0,438,0,386,0,1.9,572
ILLUM_03253,-88.828,44.1869,18.0,1577,0,482,0,26.8,2060
ILLUM_03254,-86.6279,-31.3778,81.7,7157,1009,155,0,78.6,9351
ILLUM_03255,-88.5716,129.5476,5.1,447,0,534,0,13.3,584
ILLUM_03256,-83.0793,-89.3467,20.9,1831,588,592,0,11.6,2392
ILLUM_03257,-87.9375,173.1706,32.7,2865,636,497,0,34.6,3743
ILLUM_03258,-86.0814,40.9349,73.7,6456,1364,148,0,77.9,8435
ILLUM_03259,-81.0433,105.6735,52.1,4564,695,581,0,62.8,5963
ILLUM_03260,-87.9568,-149.1842,86.2,7551,1523,72,0,85.6,9866
ILLUM_03261,-84.9219,-113.9552,20.5,1796,333,731,0,12.5,2346
ILLUM_03262,-85.8073,93.0253,82.1,7192,1299,82,0,92.8,9397
ILLUM_03263,-89.8188,-172.0849,27.4,2400,322,685,0,25.5,3136
ILLUM_03264,-82.0724,114.0761,23.8,2085,401,482,0,32.5,2724
ILLUM_03265,-89.3095,-174.9784,42.7,3741,368,467,0,46.5,4887
ILLUM_03266,-85.2574,56.5628,5.0,438,0,520,0,15.1,572
ILLUM_03267,-84.3932,-48.5662,35.3,3092,678,686,0,29.0,4040
ILLUM_03268,-83.7157,40.1381,33.8,2961,330,531,0,40.2,3869
ILLUM_03269,-83.1137,70.5713,13.1,1148,0,667,0,24.6,1499
ILLUM_03270,-87.4673,-56.7089,82.6,7236,971,182,0,73.4,9454
ILLUM_03271,-89.9002,-141.1335,36.8,3224,597,507,0,30.4,4212
ILLUM_03272,-82.7656,-154.9275,89.8,7866,1502,63,0,89.0,10278
ILLUM_03273,-84.6434,32.017,88.8,7779,1758,46,0,90.8,10164
ILLUM_03274,-81.6388,7.4359,17.1,1498,0,488,0,19.8,1957
ILLUM_03275,-81.7861,87.1924,46.0,4030,414,549,0,58.0,5265
ILLUM_03276,-81.5667,3.5048,54.8,4800,524,656,0,57.8,6272
ILLUM_03277,-85.1491,-27.9195,75.8,6640,1387,221,0,73.1,8676
ILLUM_03278,-86.6637,-36.6886,79.8,6990,1440,95,0,78.2,9133
ILLUM_03279,-82.0844,-170.4791,59.2,5186,334,380,0,57.6,6776
ILLUM_03280,-85.4871,-59.1994,5.0,438,0,461,0,0.0,572
ILLUM_03281,-88.1656,171.3673,45.9,4021,432,350,0,47.2,5253
ILLUM_03282,-81.4503,134.48,80.9,7087,1446,220,0,91.2,9259
ILLUM_03283,-81.1744,-61.4239,65.2,5712,530,697,0,59.1,7462
ILLUM_03284,-85.3369,31.6063,81.7,7157,1196,236,0,87.9,9351
ILLUM_03285,-89.243,125.0268,62.8,5501,699,656,0,72.2,7188
ILLUM_03286,-86.1217,-21.1412,5.0,438,0,698,0,0.6,572
ILLUM_03287,-81.9646,-173.5352,85.5,7490,1506,31,0,90.8,9786
ILLUM_03288,-80.9823,-153.1762,84.1,7367,989,140,0,82.7,9626
ILLUM_03289,-87.9653,3.7414,12.8,1121,0,618,0,12.7,1465
ILLUM_03290,-89.3303,168.9982,11.4,999,0,685,0,12.6,1305
ILLUM_03291,-81.2265,69.5554,46.8,4100,418,728,0,60.6,5356
ILLUM_03292,-86.106,-154.4702,71.7,6281,1444,110,0,67.6,8206
ILLUM_03293,-84.5824,-111.8301,39.1,3425,471,425,0,27.0,4475
ILLUM_03294,-80.3193,97.6763,0.0,0,0,8760,1,0.0,0
ILLUM_03295,-89.3344,122.9183,46.8,4100,416,462,0,56.9,5356
ILLUM_03296,-83.5168,42.3701,30.2,2646,597,556,0,38.8,3457
ILLUM_03297,-89.2589,51.9923,31.8,2786,489,644,0,41.3,3640
ILLUM_03298,-86.2453,-169.7985,62.1,5440,671,624,0,59.5,7108
ILLUM_03299,-81.9619,118.2709,80.4,7043,1085,225,0,92.9,9202
ILLUM_03300,-85.6653,103.7791,52.2,4573,455,666,0,62.8,5975
ILLUM_03301,-80.0282,-86.7473,63.1,5528,596,445,0,55.3,7222
ILLUM_03302,-84.4094,75.1236,61.4,5379,684,738,0,72.4,7028
ILLUM_03303,-86.7884,-102.6523,50.4,4415,315,406,0,42.6,5769
ILLUM_03304,-87.7989,-165.4811,30.4,2663,687,396,0,27.0,3479
ILLUM_03305,-86.4948,-107.5908,37.0,3241,609,684,0,26.4,4235
